emp_id,first_name,last_name,email,dob,telephone,address,gender,trust,ethnicity,nationality,visa_status,staff_group,role,division,grade,hourly_rate,hire_date,contract_start,weekly_hours,fte,registration_type,contract_type,employment_status,registration_no,registration_expiry_date,ni,dbs_expiry_date,mandatory_training_expiry_date,profile_creation_date
EMP0677-20260914_000059,Katy,Robinson,ngriffiths@example.com,1991-12-13,+44(0)114 496 0684,"99 Little Course
North Hazel
SK47 8FQ",Male,Southgate Community & Mental Health NHS Trust,Asian,Japan,British Citizen,Admin,Receptionist,Emergency & Urgent Care,3,14.68,2026-08-28,2026-10-09,30.0,0.8,HCPC,Bank,Suspended,GE758149,2027-02-04,RO925146,2028-01-25,2027-04-16,2026-09-18
EMP0678-20260914_000059,Graham,Moore,yvonnebrooks@example.org,1975-01-14,+44(0)29 2018221,"4 Melanie Garden
New Dorothy
M72 3YX",Male,Greenhaven Acute & Specialist Care NHS Trust,Mixed,Japan,Dependent,Nursing,Staff Nurse,Emergency & Urgent Care,5,23.0,2018-04-30,2018-06-04,20.0,0.53,GMC,Bank,On Leave,IC923558,2031-05-11,LY556203,2029-06-12,2026-12-31,2018-05-21
EMP0679-20260914_000059,Hannah,Taylor,rellis@example.net,1972-09-05,(0161) 496 0431,"Studio 75c
Karen Hills
West Kathleen
ML15 3EJ",Male,Eastmoor Teaching Hospitals NHS Trust,Mixed,Australia,Skilled Worker,Admin,Data Analyst,Women & Children,8A,35.07,2019-02-25,2019-04-08,20.0,0.53,GMC,Fixed Term,Inactive,RY264712,2027-07-30,BT109212,2027-05-14,2027-03-12,2019-03-18
EMP0680-20260914_000059,Rachael,Parry,aaron19@example.net,1969-07-26,08081570630,"Flat 53
Jemma Summit
Rachelside
W7U 1DS",Female,Bluewater Community & Rehabilitation NHS Trust,Asian,Japan,Skilled Worker,AHP,Occupational Therapist,Surgery & Cancer,6,23.15,2022-10-12,2022-11-16,20.0,0.53,NMC,Fixed Term,Inactive,MG599157,2031-01-17,UN479319,2031-07-23,2027-03-23,2022-11-02
EMP0681-20260914_000059,Rita,Wilson,marion24@example.org,1987-01-28,+44(0)1164960768,"Studio 7
Laura Knoll
Bradleytown
SY28 4GS",Male,Broadfield Clinical Services NHS Trust,Black,Trinidad and Tobago,Dependent,Medical,GP,Corporate Services,GP,57.82,2023-08-02,2023-08-30,18.75,0.5,NMC,Fixed Term,On Leave,ZS978747,2030-12-26,IC691488,2028-12-27,2027-07-01,2023-08-23
EMP0682-20260914_000059,Mohammed,Payne,timothy23@example.net,1992-11-18,+44(0)1414960626,"Studio 52
Judith Mills
Charliefort
G43 0ZY",Male,Hillcrest Medical Centres NHS Trust,Asian,Japan,Skilled Worker,Nursing,Healthcare Assistant,Clinical Support Services,2,14.12,2023-08-30,2023-10-11,30.0,0.8,None,Bank,Inactive,TS376597,2028-12-27,WC312397,2029-11-14,2027-06-14,2023-09-20
EMP0683-20260914_000059,Patricia,Lees,claytonphilip@example.com,1991-12-10,01134960590,"Flat 67r
Adam Common
South Simon
BH0 5RU",Female,Horizon Integrated Health Partnership NHS Trust,White,Canada,Skilled Worker,Nursing,Senior Staff Nurse,Surgery & Cancer,6,23.15,2024-11-22,2025-01-03,37.5,1.0,GMC,Permanent,Inactive,LB972526,2027-10-25,DD935122,2027-02-09,2026-12-21,2024-12-13
EMP0684-20260914_000059,Paul,Butler,jdavies@example.com,2001-02-16,+44151 496 0204,"834 Raymond Islands
Albertside
N8A 5XW",Male,Northshire University Hospitals NHS Trust,Black,Ghana,British Citizen,Medical,Consultant,Corporate Services,CONS,61.3,2021-01-04,2021-02-08,37.5,1.0,None,Fixed Term,On Leave,OQ381468,2028-09-23,OF079149,2030-09-27,2027-01-25,2021-01-25
EMP0685-20260914_000059,Amber,Garner,nicola53@example.org,1998-05-11,0114 4960625,"4 Smith Burgs
Robertsstad
IG13 4AU",Male,Meadowbrook Community Health NHS Trust,Black,Nigeria,Skilled Worker,AHP,Physiotherapist,Clinical Support Services,6,25.54,2019-08-04,2019-09-08,37.5,1.0,HCPC,Fixed Term,Inactive,VS132114,2028-08-17,SB873744,2027-11-18,2027-05-06,2019-08-25
EMP0686-20260914_000059,Stephanie,Brown,athomas@example.org,1994-07-20,+44(0)161 496 0619,"Studio 48f
Hale Hills
Bryantfort
GU03 3RF",Female,Valleyview Mental Wellness NHS Trust,White,United Kingdom,ILR,AHP,Physiologist,Clinical Support Services,6,26.46,2020-07-30,2020-08-27,18.75,0.5,HCPC,Permanent,Inactive,DW570780,2031-08-07,WE378923,2026-12-19,2027-06-22,2020-08-20
EMP0687-20260914_000059,Melissa,White,dorothy33@example.net,1989-08-08,0117 4960546,"Flat 48
Sinclair Shore
Masonton
L5G 5LP",Female,Northshire University Hospitals NHS Trust,Black,Trinidad and Tobago,ILR,Admin,Data Analyst,Emergency & Urgent Care,8A,30.01,2020-05-02,2020-06-13,37.5,1.0,None,Bank,Suspended,CE682722,2030-05-28,GU454516,2031-07-06,2027-02-03,2020-05-23
EMP0688-20260914_000059,Mitchell,Stevens,pyoung@example.net,2000-05-28,(0808) 1570342,"Studio 8
Porter Stravenue
Robsontown
S5D 2XY",Male,Eastmoor Teaching Hospitals NHS Trust,White,Australia,British Citizen,Medical,SHO,Critical Care & Anaesthesia,SHO,26.35,2024-03-05,2024-04-02,37.5,1.0,GMC,Bank,Inactive,IP447230,2029-05-12,SS922616,2031-01-08,2027-06-12,2024-03-26
EMP0689-20260914_000059,Natasha,Richards,butlermaurice@example.org,1997-07-04,+44151 496 0287,"927 Chandler Mission
East Edward
L4D 5JE",Male,Valleyview Mental Wellness NHS Trust,White,Canada,ILR,AHP,Speech Therapist,Clinical Support Services,6,24.17,2021-05-28,2021-06-25,37.5,1.0,HCPC,Permanent,Suspended,WL379776,2028-07-05,SW137344,2026-10-02,2026-10-12,2021-06-18
EMP0690-20260914_000059,James,Burgess,jonestimothy@example.org,2007-05-18,+44(0)1914960875,"Flat 1
Walsh Mount
Savagefort
HS8Y 2NF",Male,Broadfield Clinical Services NHS Trust,Mixed,Barbados,ILR,Medical,FY1/FY2,Emergency & Urgent Care,FY1,20.98,2025-10-16,2025-11-20,30.0,0.8,NMC,Permanent,On Leave,GG252945,2030-04-28,PZ584720,2028-02-15,2026-12-21,2025-11-06
EMP0691-20260914_000059,Carole,Edwards,nicola89@example.org,1993-09-10,+441614960137,"582 Ricky Harbor
South Jenna
W3 2ZX",Male,Southvale Hospitals NHS Trust,Mixed,Japan,Dependent,Medical,Consultant,Emergency & Urgent Care,CONS,61.94,2025-09-17,2025-10-29,30.0,0.8,NMC,Bank,Inactive,PS070322,2031-01-16,GL795175,2027-04-08,2027-02-03,2025-10-08
EMP0692-20260914_000059,Leanne,Lowe,staceypearson@example.com,1993-11-12,+44(0)1214960442,"Studio 82
Turner Mountain
Stuartberg
M2G 1ND",Male,Northshire University Hospitals NHS Trust,Asian,Thailand,ILR,Admin,Data Analyst,Medicine & Acute Care,8A,29.01,2022-03-10,2022-04-07,37.5,1.0,GMC,Bank,Active,WB330150,2029-10-14,IL371215,2030-06-24,2027-08-15,2022-03-31
EMP0693-20260914_000059,Rachel,Jones,wayne67@example.org,2003-08-02,(029) 2018 0186,"Studio 53
Marian Path
Mitchellfurt
IM8 3PF",Female,Bluewater Community & Rehabilitation NHS Trust,Asian,China,Skilled Worker,AHP,Physiotherapist,Surgery & Cancer,6,26.0,2022-06-12,2022-07-24,18.75,0.5,HCPC,Fixed Term,On Leave,WL314060,2030-05-05,YC362248,2030-01-29,2027-03-31,2022-07-03
EMP0694-20260914_000059,Elliott,Adams,patrickwilliams@example.org,1991-09-04,+44(0)113 496 0963,"Flat 0
Davies Prairie
South Oliver
SY6 6HL",Male,Valleyview Mental Wellness NHS Trust,Mixed,Ghana,Skilled Worker,AHP,Physiologist,Critical Care & Anaesthesia,6,25.63,2019-06-27,2019-08-08,20.0,0.53,GMC,Fixed Term,On Leave,AH699241,2027-05-20,DV130817,2031-07-21,2027-05-12,2019-07-18
EMP0695-20260914_000059,Lynda,Elliott,jacksonjoan@example.org,1961-04-24,(0191) 496 0999,"8 Samantha Forges
Timothyshire
E6B 0NY",Male,Westmere Community Health NHS Trust,Asian,China,Skilled Worker,Admin,Receptionist,Clinical Support Services,3,15.44,2024-06-19,2024-07-24,18.75,0.5,None,Fixed Term,Inactive,KM190904,2030-06-03,YR883620,2030-06-24,2026-10-31,2024-07-10
EMP0696-20260914_000059,Lesley,Wells,gavin70@example.org,1964-08-30,(029) 2018155,"Flat 3
Wilkinson Skyway
South Charleneland
HS61 4BL",Female,Eastfield Psychological Services NHS Trust,White,United States,Skilled Worker,Nursing,Nursery Nurse,Medicine & Acute Care,2,14.14,2022-08-15,2022-09-19,15.0,0.4,GMC,Permanent,Suspended,DX340521,2030-03-28,QS356857,2027-06-09,2027-06-10,2022-09-05
EMP0697-20260914_000059,Leigh,Riley,sbond@example.org,1988-11-26,01632 960 436,"Studio 7
Browne Oval
Gibsonbury
G4 0YX",Female,Southvale Hospitals NHS Trust,Black,Ghana,British Citizen,Nursing,Staff Nurse,Corporate Services,5,20.76,2022-01-17,2022-02-21,18.75,0.5,HCPC,Fixed Term,Suspended,DO800539,2030-01-13,ES494397,2028-08-21,2027-01-11,2022-02-07
EMP0698-20260914_000059,Justin,Davies,ihutchinson@example.net,2008-03-16,0289018772,"Flat 87K
Brown Manor
Richardshire
IM6 7JD",Female,Greenhaven Acute & Specialist Care NHS Trust,White,United States,British Citizen,AHP,Physiologist,Clinical Support Services,6,25.96,2023-11-07,2023-12-05,18.75,0.5,GMC,Permanent,On Leave,CQ668729,2031-05-25,AN157881,2031-07-23,2026-11-28,2023-11-28
EMP0699-20260914_000059,Bernard,Lowe,joegeorge@example.org,1993-08-27,+44(0)116 4960179,"Studio 56e
Green Highway
Geraldmouth
KT8Y 6NX",Female,Westborough Acute Care NHS Trust,Asian,China,Skilled Worker,Medical,Consultant,Women & Children,CONS,60.32,2016-11-15,2016-12-20,30.0,0.8,GMC,Bank,Suspended,CZ970846,2026-10-12,DG365192,2029-04-09,2027-07-07,2016-12-06
EMP0700-20260914_000059,Carol,Ball,sean90@example.net,1989-11-08,(0191) 496 0859,"Flat 2
Dominic Rapids
Mannville
LN6W 0BT",Male,Meadowbrook Community Health NHS Trust,White,New Zealand,Dependent,Nursing,Nursery Nurse,Medicine & Acute Care,2,12.82,2025-08-23,2025-10-04,37.5,1.0,GMC,Fixed Term,Active,PL902171,2029-02-04,AA139821,2027-01-17,2027-03-30,2025-09-13
EMP0701-20260914_000059,Brian,Wilson,harriet20@example.net,1987-09-20,+44(0)2074960623,"Flat 58
Diane Fields
New Donna
N5A 0DR",Female,Oakridge Community Services NHS Trust,White,Australia,British Citizen,Nursing,Healthcare Assistant,Surgery & Cancer,2,13.42,2016-10-22,2016-11-26,20.0,0.53,NMC,Permanent,Active,RE292028,2031-02-01,WN349200,2027-05-28,2026-11-19,2016-11-12
EMP0702-20260914_000059,Brenda,Allen,stephaniewhite@example.net,2006-01-30,020 7946 0810,"Studio 2
Burke Branch
Lake Rosie
S73 0ZE",Male,Meadowbrook Community Health NHS Trust,Mixed,New Zealand,Dependent,Nursing,Charge Nurse,Medicine & Acute Care,7,31.11,2023-11-20,2024-01-01,20.0,0.53,None,Fixed Term,Inactive,SI252231,2030-08-26,GL534655,2028-08-15,2027-03-27,2023-12-11
EMP0703-20260914_000059,Pauline,Morris,lukeleonard@example.com,1989-02-15,01632 960848,"Flat 7
Bethan Mountains
Lake Harrietmouth
S6U 2FU",Female,Riverbank General Hospitals NHS Trust,Black,Barbados,Dependent,Nursing,Charge Nurse,Corporate Services,7,31.82,2022-09-30,2022-11-11,20.0,0.53,None,Bank,On Leave,FT475195,2028-12-01,IA913549,2030-11-07,2027-08-13,2022-10-21
EMP0704-20260914_000059,Rosie,Clarke,doddarthur@example.com,1990-06-07,+44(0)115 496 0321,"Flat 9
Emma Pass
Melissatown
B2 7UJ",Female,Valleyview Mental Wellness NHS Trust,White,United States,Skilled Worker,Nursing,Healthcare Assistant,Medicine & Acute Care,2,13.82,2026-05-17,2026-06-28,20.0,0.53,None,Fixed Term,Active,XO583693,2028-06-28,EU652473,2028-10-01,2027-05-15,2026-06-07
EMP0705-20260914_000059,Nigel,Ford,jwright@example.net,1992-06-13,(0116)4960071,"399 Horton Inlet
Millschester
G7G 8RW",Male,Eastmoor Teaching Hospitals NHS Trust,Asian,India,Skilled Worker,Admin,Receptionist,Clinical Support Services,3,13.51,2020-05-29,2020-07-03,20.0,0.53,None,Permanent,Active,JO913846,2028-10-28,SI384628,2029-10-24,2026-12-04,2020-06-19
EMP0706-20260914_000059,Kathleen,Warner,diane73@example.net,2000-01-26,+441134960317,"Studio 21j
Rowe Vista
West Elliott
SG15 0NB",Male,Broadfield Clinical Services NHS Trust,White,Australia,Skilled Worker,Admin,Medical Secretary,Women & Children,4,17.58,2026-06-12,2026-07-17,18.75,0.5,None,Permanent,On Leave,TP142825,2028-07-30,LI171038,2030-03-18,2026-11-05,2026-07-03
EMP0707-20260914_000059,John,Young,nicole45@example.org,1977-07-20,+441214960200,"2 Perkins Rapid
South Damianfurt
M0W 3GH",Male,Lakeside District Hospitals NHS Trust,Asian,Japan,British Citizen,Nursing,Staff Nurse,Emergency & Urgent Care,5,20.77,2022-07-15,2022-08-26,18.75,0.5,GMC,Permanent,On Leave,WU334978,2028-11-30,TF733387,2027-07-20,2027-01-01,2022-08-05
EMP0708-20260914_000059,Shaun,Berry,millerjonathan@example.org,1986-12-08,+44131 4960188,"650 Derek Keys
Yvonnehaven
W3 3AY",Male,Midlands Central Hospitals NHS Trust,Mixed,United States,Dependent,Medical,GP,Medicine & Acute Care,GP,51.65,2018-10-23,2018-11-20,20.0,0.53,GMC,Bank,Inactive,OE838331,2030-01-03,IN510644,2030-06-16,2026-09-27,2018-11-13
EMP0709-20260914_000059,Mathew,Black,raymond11@example.com,2005-05-08,+4420 7496 0282,"687 Richardson Course
Lorraineview
N41 2LA",Male,Broadfield Clinical Services NHS Trust,Black,Barbados,Dependent,Medical,GP,Corporate Services,GP,51.0,2017-03-30,2017-05-04,18.75,0.5,HCPC,Fixed Term,Active,MJ962198,2028-02-26,ON267681,2031-03-06,2026-10-05,2017-04-20
EMP0710-20260914_000059,Lynne,Watts,danielherbert@example.org,1975-05-27,0131 4960055,"7 Ellie Gateway
Bethanytown
G75 0FL",Female,Hillcrest Medical Centres NHS Trust,Asian,Thailand,ILR,AHP,Radiographer,Women & Children,6,26.02,2017-11-15,2017-12-20,37.5,1.0,None,Bank,On Leave,MV254251,2031-01-11,NJ541451,2028-04-15,2027-01-21,2017-12-06
EMP0711-20260914_000059,Mathew,Simpson,beverley98@example.net,1979-03-28,+44(0)114 496 0371,"105 Davis Streets
Annburgh
LA9W 8ZS",Female,Westborough Acute Care NHS Trust,White,Canada,Skilled Worker,Nursing,Senior Staff Nurse,Clinical Support Services,6,25.71,2025-08-11,2025-09-15,30.0,0.8,HCPC,Permanent,On Leave,DK361692,2027-08-26,DD932127,2029-09-11,2027-03-27,2025-09-01
EMP0712-20260914_000059,Ronald,Ahmed,egray@example.com,1989-03-02,+449098790108,"Flat 78
Miller Valley
Weststad
CB5E 7DB",Male,Eastmoor Teaching Hospitals NHS Trust,Black,Jamaica,Dependent,Medical,SHO,Medicine & Acute Care,SHO,26.26,2022-06-27,2022-07-25,15.0,0.4,NMC,Fixed Term,Suspended,OY156348,2026-12-08,OS972099,2030-06-07,2027-02-03,2022-07-18
EMP0713-20260914_000059,Kevin,Faulkner,howard78@example.com,1965-07-09,01414960195,"Studio 87
Mellor Corners
Port Paigeland
L1 1JB",Male,Bluewater Community & Rehabilitation NHS Trust,Black,Nigeria,Dependent,Admin,Receptionist,Surgery & Cancer,3,15.83,2026-05-18,2026-06-15,20.0,0.53,NMC,Permanent,On Leave,FJ373538,2030-08-06,RG981516,2028-03-09,2027-06-28,2026-06-08
EMP0714-20260914_000059,Gregory,Smith,npritchard@example.com,1975-12-07,01314960893,"Studio 95
Hayward Forge
Traceyberg
BR38 1DG",Male,Broadfield Clinical Services NHS Trust,Mixed,South Africa,ILR,AHP,Radiographer,Medicine & Acute Care,6,23.53,2026-05-03,2026-06-14,37.5,1.0,NMC,Permanent,On Leave,TT780958,2030-09-11,TQ985929,2028-02-03,2027-08-10,2026-05-24
EMP0715-20260914_000059,Ashleigh,Hammond,evincent@example.net,1965-09-17,(0115) 496 0901,"Studio 85X
Janice Manors
Allenmouth
E4H 1BR",Male,Westmere Community Health NHS Trust,Mixed,Canada,ILR,Medical,GP,Surgery & Cancer,GP,60.31,2020-09-07,2020-10-12,20.0,0.53,None,Fixed Term,On Leave,MG809671,2027-05-12,FI195224,2029-10-14,2027-03-17,2020-09-28
EMP0716-20260914_000059,Caroline,Henry,osmith@example.org,1976-07-31,+44909 8790892,"346 Roberts Rapids
North Charlotte
E6 6FE",Female,Westmere Community Health NHS Trust,Asian,Thailand,ILR,Nursing,Healthcare Assistant,Clinical Support Services,2,13.18,2018-10-08,2018-11-19,30.0,0.8,None,Permanent,On Leave,TS462629,2026-11-19,QN508921,2030-11-16,2027-06-07,2018-10-29
EMP0717-20260914_000059,Christopher,Leach,samhart@example.com,2001-12-21,(0117)4960390,"Flat 6
Nigel Mountain
Greenwoodland
S1 7TU",Female,Lakeside District Hospitals NHS Trust,Black,South Africa,ILR,Medical,SHO,Women & Children,SHO,27.65,2016-10-17,2016-11-14,37.5,1.0,NMC,Permanent,Inactive,BK545803,2028-12-14,JU876259,2027-11-07,2026-12-18,2016-11-07
EMP0718-20260914_000059,Alan,Roberts,aholmes@example.org,2002-03-07,+44115 496 0051,"Studio 2
Martin Drive
Smithmouth
S2H 0DQ",Female,Westmere Community Health NHS Trust,Asian,China,Dependent,AHP,Physiotherapist,Women & Children,6,24.46,2021-02-14,2021-03-21,15.0,0.4,NMC,Permanent,Inactive,MK932307,2030-09-29,QS710754,2030-03-28,2027-08-30,2021-03-07
EMP0719-20260914_000059,Bryan,Watson,evanskerry@example.net,1977-09-15,+44(0)808 157 0753,"Studio 54
Cameron Bridge
South Amelia
L86 6ET",Female,Northshire University Hospitals NHS Trust,Asian,India,British Citizen,Medical,Consultant,Corporate Services,CONS,64.29,2019-06-06,2019-07-18,18.75,0.5,HCPC,Bank,Inactive,ZC205601,2028-06-01,JA868430,2030-05-30,2026-12-07,2019-06-27
EMP0720-20260914_000059,Roger,Hewitt,rhunt@example.com,1988-12-19,01134960339,"Studio 34x
Smith Trafficway
Elizabethberg
B73 5XS",Female,Northshire University Hospitals NHS Trust,Asian,India,ILR,Medical,Consultant,Emergency & Urgent Care,CONS,68.29,2017-03-27,2017-05-08,20.0,0.53,HCPC,Fixed Term,On Leave,QS047653,2029-02-07,UG309081,2029-04-06,2026-10-23,2017-04-17
EMP0721-20260914_000059,Pamela,Davis,arthur45@example.org,1966-11-21,03069990805,"Flat 0
Dixon Landing
New Kayleighmouth
E5 7QN",Male,Oakridge Community Services NHS Trust,Black,Kenya,ILR,AHP,Radiographer,Surgery & Cancer,6,23.97,2019-12-19,2020-01-23,20.0,0.53,NMC,Bank,Suspended,NK838468,2031-07-26,OL189232,2029-04-23,2027-08-29,2020-01-09
EMP0722-20260914_000059,Conor,Steele,zwood@example.com,1961-06-17,0141 4960733,"1 Steven Valley
Davidsonfurt
G39 1WJ",Male,Bluewater Community & Rehabilitation NHS Trust,Mixed,Trinidad and Tobago,ILR,Nursing,Ward Manager,Critical Care & Anaesthesia,8A,30.82,2019-06-02,2019-07-07,15.0,0.4,NMC,Bank,Active,QM528906,2027-01-04,RL989588,2031-04-24,2027-07-22,2019-06-23
EMP0723-20260914_000059,Martyn,Griffiths,xbrown@example.net,1989-05-30,+441214960104,"7 Janice Trail
West Raymond
DL49 9JS",Female,Northshire University Hospitals NHS Trust,White,Australia,ILR,Nursing,Staff Nurse,Critical Care & Anaesthesia,5,21.76,2022-06-14,2022-07-26,20.0,0.53,GMC,Fixed Term,Active,PQ614320,2028-10-11,XR170924,2030-06-11,2026-10-03,2022-07-05
EMP0724-20260914_000059,Toby,Hawkins,morganjayne@example.com,1972-11-08,(0141)4960524,"Flat 6
Kathryn Field
Port Garyfort
G3 7RH",Male,Northwood Mental Health NHS Trust,Mixed,Thailand,British Citizen,AHP,Physiologist,Women & Children,6,27.49,2016-10-13,2016-11-24,20.0,0.53,HCPC,Fixed Term,On Leave,VH929464,2030-03-28,HR508426,2031-04-22,2027-02-20,2016-11-03
EMP0725-20260914_000059,Bryan,Joyce,alexandra69@example.org,1971-05-23,+44(0)1914960210,"03 Simon Lake
North Barbarafurt
TN3 0WL",Male,Eastfield Psychological Services NHS Trust,Black,Ghana,ILR,Admin,Medical Secretary,Corporate Services,4,16.38,2022-10-22,2022-11-19,20.0,0.53,NMC,Permanent,Inactive,YC511673,2026-10-24,KU935644,2030-03-29,2026-11-01,2022-11-12
EMP0726-20260914_000059,Chloe,Jones,duncanalbert@example.com,1999-07-22,01184960858,"Flat 93S
Samantha Flat
Barnesburgh
N75 3QQ",Female,Eastfield Psychological Services NHS Trust,Asian,Thailand,British Citizen,AHP,Speech Therapist,Critical Care & Anaesthesia,6,22.66,2020-04-21,2020-06-02,20.0,0.53,None,Bank,Active,YC870587,2028-10-05,XH715762,2030-09-18,2027-04-08,2020-05-12
EMP0727-20260914_000059,Lewis,Smith,pearceamelia@example.net,1979-08-28,+44115 4960814,"441 Shaw Mountain
Elaineshire
M27 7EW",Male,Midlands Central Hospitals NHS Trust,Mixed,Thailand,Dependent,Medical,GP,Medicine & Acute Care,GP,61.1,2023-06-03,2023-07-01,20.0,0.53,GMC,Bank,Suspended,YO783424,2030-01-26,VF014100,2030-01-25,2027-08-24,2023-06-24
EMP0728-20260914_000059,Nicole,Collins,xbarrett@example.net,1978-11-20,(0131) 4960081,"Studio 29
Fleming Prairie
Joyceburgh
N98 7YH",Male,Westborough Acute Care NHS Trust,Mixed,Canada,Dependent,AHP,Radiographer,Critical Care & Anaesthesia,6,24.02,2019-08-01,2019-09-05,20.0,0.53,GMC,Permanent,Inactive,WO095010,2031-04-09,BA644638,2026-11-04,2027-04-06,2019-08-22
EMP0729-20260914_000059,Sam,Green,mandrews@example.org,2002-04-14,0121 496 0268,"Flat 29M
Alex Passage
Port Mauriceburgh
WA7 5LX",Male,Midlands Central Hospitals NHS Trust,White,Australia,Skilled Worker,AHP,Occupational Therapist,Women & Children,6,27.49,2019-01-26,2019-02-23,37.5,1.0,HCPC,Fixed Term,Inactive,IS446300,2031-07-14,QK247197,2030-05-17,2026-10-29,2019-02-16
EMP0730-20260914_000059,Cameron,Simpson,rparker@example.com,1982-02-10,(029) 2018 0074,"79 Denise Avenue
Smithhaven
PL57 2WF",Male,Westmere Community Health NHS Trust,Mixed,New Zealand,ILR,AHP,Radiographer,Medicine & Acute Care,6,26.01,2018-10-06,2018-11-10,15.0,0.4,NMC,Bank,On Leave,UL550280,2029-04-27,HN505626,2027-05-19,2026-11-01,2018-10-27
EMP0731-20260914_000059,Sophie,Williams,barnettandrea@example.com,1966-03-17,+4420 74960654,"Flat 07
Kaur Walk
Anneville
CH9 6JU",Female,Valleyview Mental Wellness NHS Trust,White,New Zealand,Skilled Worker,AHP,Radiographer,Women & Children,6,23.44,2023-09-06,2023-10-04,15.0,0.4,None,Bank,On Leave,CJ705904,2027-05-22,DF311983,2028-03-11,2027-02-12,2023-09-27
EMP0732-20260914_000059,Joseph,Moran,nichollspaige@example.com,1990-08-13,(0118) 496 0917,"625 Valerie Rest
East Deborahfurt
CW9 3LF",Female,Riverside Integrated Care NHS Trust,Mixed,Canada,Skilled Worker,Nursing,Ward Manager,Clinical Support Services,8A,35.01,2020-06-23,2020-07-21,37.5,1.0,NMC,Permanent,On Leave,MY339402,2030-06-11,MZ401496,2026-10-01,2027-09-12,2020-07-14
EMP0733-20260914_000059,Jay,Bolton,christopher02@example.com,1968-08-12,(028) 9018 0786,"7 King Falls
Hallfurt
BR30 3SG",Female,Eastmoor Teaching Hospitals NHS Trust,Mixed,Trinidad and Tobago,Skilled Worker,AHP,Physiotherapist,Women & Children,6,24.75,2021-02-12,2021-03-19,20.0,0.53,GMC,Fixed Term,Active,SX541473,2027-10-05,PQ199380,2029-05-10,2026-12-30,2021-03-05
EMP0734-20260914_000059,Dawn,Spencer,atkinsonnigel@example.org,2001-03-16,(0808)1570189,"6 Jones Shoals
Port Gillianfurt
ST4A 9JA",Female,Broadfield Clinical Services NHS Trust,Mixed,United Kingdom,Dependent,Medical,Registrar,Medicine & Acute Care,SPR,34.99,2022-05-03,2022-05-31,37.5,1.0,GMC,Permanent,Suspended,QE771883,2028-05-26,DO392976,2031-04-20,2026-12-24,2022-05-24
EMP0735-20260914_000059,Billy,Myers,catherinegregory@example.org,1977-07-11,+44(0)161 496 0849,"983 Collins Underpass
Wendyville
TQ6 8GQ",Male,Oakridge Community Services NHS Trust,Mixed,Nigeria,ILR,Admin,Data Analyst,Critical Care & Anaesthesia,8A,30.98,2024-05-01,2024-06-05,37.5,1.0,GMC,Bank,Active,EW687483,2029-02-09,UB083870,2030-02-11,2026-12-22,2024-05-22
EMP0736-20260914_000059,Jane,Holloway,kobrien@example.com,1975-08-22,03069990393,"192 Alexander Overpass
Buckleyland
RM6 3PN",Male,Eastfield Psychological Services NHS Trust,Mixed,Australia,British Citizen,Medical,GP,Surgery & Cancer,GP,46.41,2016-11-22,2017-01-03,15.0,0.4,HCPC,Permanent,Inactive,RX575896,2029-07-09,ES870383,2026-11-18,2027-01-30,2016-12-13
EMP0737-20260914_000059,Lucy,Barnes,leighmorris@example.com,1991-11-08,(0141)4960158,"Flat 15
Rose Ford
South Charles
BT9 1TD",Male,Riverbank General Hospitals NHS Trust,White,United Kingdom,Dependent,Admin,Data Analyst,Clinical Support Services,8A,34.21,2022-03-14,2022-04-11,37.5,1.0,None,Permanent,Active,PF510183,2031-04-21,YJ405955,2028-11-04,2026-12-25,2022-04-04
EMP0738-20260914_000059,Jason,Wilkins,gibsonliam@example.net,1993-01-02,+44(0)289018133,"Studio 79j
Martin Well
Port Reece
M7 0WP",Female,Lakeside District Hospitals NHS Trust,Black,Ghana,Skilled Worker,AHP,Speech Therapist,Clinical Support Services,6,25.3,2026-06-18,2026-07-16,20.0,0.53,GMC,Fixed Term,Active,DH613249,2026-12-22,TN257415,2028-04-19,2027-09-01,2026-07-09
EMP0739-20260914_000059,Clive,Wilson,karl43@example.com,1995-01-16,+44(0)113 496 0216,"798 Ricky Spring
Lawrencestad
UB96 3SB",Male,Southgate Community & Mental Health NHS Trust,Mixed,Nigeria,Dependent,Admin,Administrator,Emergency & Urgent Care,3,13.41,2022-06-07,2022-07-05,30.0,0.8,None,Bank,Suspended,BG243736,2028-07-14,GA110739,2028-07-13,2026-10-28,2022-06-28
EMP0740-20260914_000059,Kathryn,Hayes,harrisonjudith@example.net,1988-05-21,+441164960313,"Studio 75I
Melanie Isle
New Trevorview
WC10 5PD",Female,Greenhaven Acute & Specialist Care NHS Trust,Mixed,China,Dependent,AHP,Occupational Therapist,Women & Children,6,27.19,2020-05-21,2020-06-25,37.5,1.0,HCPC,Fixed Term,Inactive,LI224599,2030-07-18,PA472022,2030-12-11,2027-08-21,2020-06-11
EMP0741-20260914_000059,Danny,Lyons,marierobinson@example.com,1979-03-02,+44(0)1632960691,"8 Ashley Dam
South Jillville
LN6Y 7EE",Male,Riverside Integrated Care NHS Trust,Mixed,South Africa,Skilled Worker,Medical,GP,Corporate Services,GP,46.97,2025-11-05,2025-12-17,37.5,1.0,HCPC,Fixed Term,Inactive,WU671751,2031-03-16,CF148294,2030-07-09,2026-11-10,2025-11-26
