emp_id,first_name,last_name,email,dob,telephone,address,gender,trust,ethnicity,nationality,visa_status,staff_group,role,division,grade,hourly_rate,hire_date,contract_start,weekly_hours,fte,registration_type,contract_type,employment_status,registration_no,registration_expiry_date,ni,dbs_expiry_date,mandatory_training_expiry_date,profile_creation_date
EMP0690-20260913_210636,Claire,Greenwood,abigail63@example.net,1971-12-06,+44(0)116 4960894,"Studio 9
Graham River
West Debraberg
TW1 8FY",Female,Bluewater Community & Rehabilitation NHS Trust,Black,Trinidad and Tobago,British Citizen,Medical,FY1/FY2,Corporate Services,FY1,19.31,2022-09-26,2022-11-07,18.75,0.5,NMC,Fixed Term,Inactive,VU224836,2031-01-01,RO838396,2029-09-28,2027-05-13,2022-10-17
EMP0691-20260913_210636,Stanley,Hughes,garethhughes@example.com,2003-11-02,(0151) 4960997,"615 Richards Spur
West Bethan
E2 4YA",Male,Horizon Integrated Health Partnership NHS Trust,White,United States,ILR,AHP,Physiotherapist,Women & Children,6,24.33,2024-08-26,2024-09-23,15.0,0.4,NMC,Fixed Term,Inactive,TC718468,2030-05-08,GL961210,2027-02-27,2027-05-05,2024-09-16
EMP0692-20260913_210636,Stephanie,Hayes,odonnellrachael@example.net,2007-12-06,(0113) 496 0370,"Studio 11g
Moore Meadow
East Francis
NN47 2UT",Male,Greenhaven Acute & Specialist Care NHS Trust,Mixed,New Zealand,British Citizen,Nursing,Senior Staff Nurse,Corporate Services,6,23.27,2026-08-28,2026-09-25,18.75,0.5,None,Bank,On Leave,YQ403064,2029-08-09,PP106656,2030-12-07,2027-07-01,2026-09-18
EMP0693-20260913_210636,Marcus,White,toby13@example.net,1976-09-06,029 2018 0771,"Studio 2
Lawrence Unions
New Amber
SY6 8YT",Female,Westborough Acute Care NHS Trust,White,Australia,Dependent,AHP,Physiotherapist,Clinical Support Services,6,23.18,2023-09-16,2023-10-14,37.5,1.0,NMC,Bank,Inactive,SY843486,2029-04-19,IS132020,2027-08-18,2027-05-16,2023-10-07
EMP0694-20260913_210636,Phillip,Brown,hiltonshirley@example.org,1985-12-28,(020)74960338,"0 Lewis Village
Port Gerard
S8 1QW",Male,Hillcrest Medical Centres NHS Trust,Black,Kenya,Dependent,Nursing,Ward Manager,Medicine & Acute Care,8A,30.95,2020-04-08,2020-05-13,20.0,0.53,None,Bank,Suspended,OI911662,2028-03-27,EN884695,2030-05-12,2026-11-15,2020-04-29
EMP0695-20260913_210636,Nicole,Green,dominic06@example.com,1966-07-17,0191 4960182,"Flat 71
Gordon Landing
New Naomibury
G6 9UF",Female,Eastfield Psychological Services NHS Trust,White,Australia,British Citizen,Nursing,Nursery Nurse,Women & Children,2,12.89,2023-05-11,2023-06-08,15.0,0.4,None,Bank,Active,AC606746,2028-09-13,YN460014,2029-08-22,2027-08-28,2023-06-01
EMP0696-20260913_210636,Pauline,Davies,chadwickdaniel@example.org,2008-09-01,(0117)4960876,"2 Marilyn Cliffs
Nolanberg
TF6 1PR",Female,Southgate Community & Mental Health NHS Trust,Asian,India,ILR,Nursing,Staff Nurse,Women & Children,5,23.04,2016-10-13,2016-11-10,37.5,1.0,GMC,Permanent,On Leave,ZI233550,2030-09-12,YH230545,2030-01-23,2027-09-12,2016-11-03
EMP0697-20260913_210636,Danny,Blake,wilsondanny@example.com,1984-06-06,0909 8790516,"Studio 9
Nixon Mill
New Lindabury
S9D 4EQ",Male,Hillcrest Medical Centres NHS Trust,Black,Ghana,Skilled Worker,Medical,SHO,Corporate Services,SHO,27.35,2022-11-02,2022-12-07,15.0,0.4,None,Bank,Active,ZJ390098,2031-05-17,VL122967,2028-03-07,2027-05-03,2022-11-23
EMP0698-20260913_210636,Jonathan,Smith,allenmarcus@example.org,1994-11-28,+44(0)8081570973,"229 Vanessa Via
Gibsonfurt
W51 3NA",Male,Westborough Acute Care NHS Trust,Black,South Africa,Skilled Worker,Nursing,Senior Staff Nurse,Medicine & Acute Care,6,28.06,2016-10-08,2016-11-05,15.0,0.4,GMC,Permanent,Suspended,EU023907,2029-06-19,YU011034,2031-02-06,2026-10-17,2016-10-29
EMP0699-20260913_210636,Brian,Cooper,cartermichael@example.org,1978-07-29,+449098790510,"Studio 89
Malcolm Grove
Gavinport
KY40 3GR",Male,Hillcrest Medical Centres NHS Trust,Asian,Thailand,Dependent,AHP,Speech Therapist,Surgery & Cancer,6,25.0,2016-12-22,2017-01-19,37.5,1.0,None,Bank,On Leave,KX310282,2031-02-13,HK491338,2030-03-07,2027-08-12,2017-01-12
EMP0700-20260913_210636,Mandy,Harrison,xmorris@example.org,2000-03-23,028 9018 0941,"Flat 69C
Craig Road
Port Barry
CW5 9RN",Male,Lakeside District Hospitals NHS Trust,Black,Trinidad and Tobago,British Citizen,AHP,Physiotherapist,Clinical Support Services,6,23.77,2020-01-30,2020-03-12,20.0,0.53,HCPC,Bank,On Leave,FR391001,2026-10-01,IA698955,2030-04-21,2027-04-23,2020-02-20
EMP0701-20260913_210636,Alex,Reynolds,maxmitchell@example.org,1967-09-24,(0909) 8790115,"Flat 27
Lucas Crossroad
East Mark
W4T 0NF",Female,Southgate Community & Mental Health NHS Trust,Black,Ghana,Dependent,Medical,Consultant,Critical Care & Anaesthesia,CONS,65.83,2023-09-15,2023-10-20,30.0,0.8,NMC,Permanent,Suspended,QX393846,2031-07-12,SP842836,2029-03-07,2027-01-02,2023-10-06
EMP0702-20260913_210636,Brett,Evans,damien03@example.com,1976-05-02,+4429 2018 0420,"Studio 87
Laura Plains
Turnerburgh
S6 3DD",Female,Bluewater Community & Rehabilitation NHS Trust,White,New Zealand,Dependent,Medical,Consultant,Corporate Services,CONS,70.48,2025-01-30,2025-02-27,20.0,0.53,GMC,Fixed Term,Active,WO218382,2030-10-04,JJ085268,2027-12-05,2027-07-04,2025-02-20
EMP0703-20260913_210636,Edward,McLean,karl42@example.org,2004-03-12,(029) 2018089,"Flat 4
Pearce Forest
Lake Jemma
N0U 5BJ",Male,Midlands Central Hospitals NHS Trust,White,Canada,Dependent,Medical,GP,Clinical Support Services,GP,55.85,2017-09-16,2017-10-21,20.0,0.53,HCPC,Permanent,On Leave,HA410796,2029-12-03,JJ324697,2026-11-23,2027-01-12,2017-10-07
EMP0704-20260913_210636,Mary,Singh,cameronfrancis@example.com,1991-04-21,+44(0)1414960636,"Flat 91
Guy Springs
Millsberg
BN54 5NL",Female,Eastfield Psychological Services NHS Trust,Asian,India,British Citizen,AHP,Radiographer,Medicine & Acute Care,6,28.04,2025-10-09,2025-11-06,15.0,0.4,HCPC,Bank,Active,TQ988085,2026-12-29,GB319016,2030-10-10,2026-12-02,2025-10-30
EMP0705-20260913_210636,Toby,Swift,wattsscott@example.com,1966-07-02,+44(0)8081570473,"Studio 69
Wells Crossroad
New Reeceport
L9T 5QG",Male,Greenhaven Acute & Specialist Care NHS Trust,Mixed,China,ILR,Admin,Medical Secretary,Women & Children,4,17.34,2018-08-29,2018-10-10,18.75,0.5,None,Bank,On Leave,YP070219,2030-06-15,RE108950,2026-12-03,2027-01-02,2018-09-19
EMP0706-20260913_210636,Mohammed,Osborne,wilkinsonanna@example.com,1968-03-01,01164960111,"609 Natasha Trace
Williamsport
KW3A 8LJ",Male,Westmere Community Health NHS Trust,Black,Barbados,ILR,AHP,Occupational Therapist,Emergency & Urgent Care,6,25.15,2018-07-09,2018-08-13,20.0,0.53,None,Permanent,Suspended,BW511570,2031-06-19,VT228209,2027-05-25,2027-01-31,2018-07-30
EMP0707-20260913_210636,Diane,Humphries,joanne60@example.net,1967-03-15,0808 157 0857,"Flat 3
White Radial
Port Albert
L36 8HX",Male,Riverside Integrated Care NHS Trust,Black,Nigeria,Dependent,AHP,Pharmacist,Women & Children,5,23.08,2021-04-13,2021-05-25,18.75,0.5,HCPC,Permanent,Active,FV402007,2028-07-10,QU754291,2030-05-08,2027-05-23,2021-05-04
EMP0708-20260913_210636,Amber,Rice,duncanshort@example.com,1984-08-15,+44(0)115 4960760,"Studio 63
Billy Ridge
North Leanneview
S0A 6BT",Male,Eastmoor Teaching Hospitals NHS Trust,Asian,China,Dependent,Nursing,Ward Manager,Clinical Support Services,8A,35.15,2022-09-16,2022-10-28,20.0,0.53,HCPC,Fixed Term,Suspended,TV920365,2029-04-22,FL353674,2028-05-26,2027-07-28,2022-10-07
EMP0709-20260913_210636,Stuart,Cooke,geraldine98@example.org,1973-11-15,(0151) 4960903,"Flat 3
Lynn Meadow
East Alan
L3 7PP",Female,Westborough Acute Care NHS Trust,Black,South Africa,British Citizen,AHP,Physiotherapist,Medicine & Acute Care,6,23.92,2026-09-10,2026-10-08,30.0,0.8,NMC,Permanent,On Leave,QW049027,2030-05-19,UO974814,2030-09-26,2026-11-27,2026-10-01
EMP0710-20260913_210636,Ian,Edwards,robertsgeraldine@example.com,2001-12-25,+44(0)306 999 0117,"0 Parkes Points
Lisaview
SY8E 5AE",Female,Oakridge Community Services NHS Trust,Asian,Japan,British Citizen,Nursing,Staff Nurse,Women & Children,5,19.59,2017-02-03,2017-03-03,37.5,1.0,NMC,Fixed Term,On Leave,WS964768,2029-06-12,DC648476,2029-05-04,2026-12-30,2017-02-24
EMP0711-20260913_210636,David,Griffiths,caroldouglas@example.net,1982-09-22,(0909) 879 0615,"850 Jodie Shoal
Port Tony
DG4N 0PS",Female,Valleyview Mental Wellness NHS Trust,White,Canada,ILR,Admin,Medical Secretary,Critical Care & Anaesthesia,4,16.21,2017-03-31,2017-04-28,20.0,0.53,NMC,Permanent,Active,IV954291,2030-12-16,EK744045,2028-03-08,2027-04-08,2017-04-21
EMP0712-20260913_210636,Peter,Wall,qfoster@example.org,2005-12-28,0289018649,"Flat 40n
Brookes Fork
North Jessicaville
B6F 1GS",Male,Southgate Community & Mental Health NHS Trust,White,United States,Dependent,Medical,Registrar,Women & Children,SPR,33.46,2020-12-25,2021-01-22,20.0,0.53,None,Bank,Suspended,NX748397,2028-02-12,YP742721,2028-12-26,2027-03-12,2021-01-15
EMP0713-20260913_210636,Danny,Ferguson,udavies@example.org,1971-03-13,0808 157 0928,"96 Brown Place
Jasonland
SW1 3PE",Female,Eastfield Psychological Services NHS Trust,Mixed,Jamaica,ILR,Admin,Administrator,Surgery & Cancer,3,16.13,2020-10-31,2020-12-05,37.5,1.0,NMC,Bank,Inactive,IL479855,2028-07-08,BV034426,2028-02-15,2027-08-06,2020-11-21
EMP0714-20260913_210636,Carl,Jones,marilyn71@example.org,2003-12-27,(0118)4960721,"Flat 4
Williamson Centers
New Abigail
W4 6WN",Male,Bluewater Community & Rehabilitation NHS Trust,Mixed,Japan,ILR,Nursing,Staff Nurse,Corporate Services,5,18.98,2018-07-30,2018-08-27,20.0,0.53,HCPC,Permanent,On Leave,AR061691,2028-09-24,QW721249,2026-11-21,2027-04-16,2018-08-20
EMP0715-20260913_210636,Rhys,Brown,peterscarly@example.net,1994-08-19,(0118) 4960427,"00 Ashleigh Throughway
South Nigel
DH43 0UD",Male,Bluewater Community & Rehabilitation NHS Trust,Black,Barbados,ILR,Medical,FY1/FY2,Emergency & Urgent Care,FY1,18.7,2025-06-27,2025-08-01,15.0,0.4,HCPC,Fixed Term,Suspended,KC661868,2029-01-29,QO448993,2030-02-02,2026-10-20,2025-07-18
EMP0716-20260913_210636,Joe,Flynn,icarter@example.net,1986-02-12,+44306 9990134,"3 Kim Court
Lake Francis
TS84 4GJ",Female,Southgate Community & Mental Health NHS Trust,Mixed,Barbados,Skilled Worker,Nursing,Healthcare Assistant,Clinical Support Services,2,13.2,2023-02-02,2023-03-16,37.5,1.0,NMC,Bank,Inactive,KF154956,2028-09-13,JK950488,2027-12-28,2027-04-10,2023-02-23
EMP0717-20260913_210636,Scott,Johnson,robertskathryn@example.com,1974-05-03,+44(0)117 496 0075,"Studio 2
Donna Row
Dayfort
S3U 3FR",Female,Westborough Acute Care NHS Trust,White,Australia,Dependent,Admin,Medical Secretary,Clinical Support Services,4,16.93,2025-09-19,2025-10-31,20.0,0.53,None,Fixed Term,Active,ZP732594,2031-02-06,PR070704,2027-05-06,2026-09-15,2025-10-10
EMP0718-20260913_210636,Trevor,Begum,swatson@example.net,1969-07-19,(0161)4960538,"3 Leslie Hollow
North Callumland
FY4 6WA",Male,Eastfield Psychological Services NHS Trust,White,Canada,British Citizen,AHP,Speech Therapist,Women & Children,6,23.91,2016-10-06,2016-11-17,37.5,1.0,HCPC,Bank,Active,EG500936,2029-11-29,NC941513,2029-01-14,2026-11-15,2016-10-27
EMP0719-20260913_210636,Victoria,Robinson,dickinsontony@example.net,1993-01-01,(0161) 496 0394,"607 Wells Course
East Adrianshire
KT56 0XD",Female,Eastmoor Teaching Hospitals NHS Trust,Black,Ghana,British Citizen,Admin,Data Analyst,Medicine & Acute Care,8A,30.78,2024-09-10,2024-10-08,30.0,0.8,GMC,Bank,Inactive,CJ959551,2029-10-24,VY953961,2027-08-11,2026-10-28,2024-10-01
EMP0720-20260913_210636,Dennis,Adams,debramarshall@example.com,1964-07-14,+44(0)20 74960837,"Flat 03V
Terry Crest
New Terry
BS69 8ER",Male,Southvale Hospitals NHS Trust,Asian,Thailand,Skilled Worker,Admin,Data Analyst,Clinical Support Services,8A,32.79,2025-01-09,2025-02-13,20.0,0.53,NMC,Fixed Term,On Leave,RG938809,2027-04-29,MC486063,2030-03-24,2027-08-10,2025-01-30
EMP0721-20260913_210636,Leah,Brown,pfreeman@example.net,1997-11-20,0118 4960100,"236 Greenwood View
Lake Thomas
PH9P 6RT",Male,Greenhaven Acute & Specialist Care NHS Trust,Asian,Thailand,Dependent,AHP,Pharmacist,Emergency & Urgent Care,5,21.94,2023-11-20,2023-12-18,37.5,1.0,HCPC,Fixed Term,Active,BD153781,2031-03-21,YW069170,2030-04-14,2027-02-07,2023-12-11
EMP0722-20260913_210636,Dominic,Thompson,alice88@example.com,1972-02-06,01632960761,"Flat 81
Allen Overpass
East Justin
N8W 6YN",Male,Eastmoor Teaching Hospitals NHS Trust,Asian,Japan,British Citizen,AHP,Radiographer,Surgery & Cancer,6,24.34,2023-02-15,2023-03-15,20.0,0.53,NMC,Permanent,On Leave,DO647673,2029-04-27,AK407175,2031-03-01,2027-03-17,2023-03-08
EMP0723-20260913_210636,Catherine,Chapman,gnicholson@example.com,2003-07-20,020 7946 0000,"Studio 54e
Geraldine Creek
East Ellie
TF0E 5QY",Male,Northwood Mental Health NHS Trust,White,United States,Skilled Worker,Admin,Receptionist,Women & Children,3,16.01,2026-07-26,2026-08-23,30.0,0.8,None,Bank,Active,UO698778,2031-04-05,HH477850,2030-10-12,2027-02-26,2026-08-16
EMP0724-20260913_210636,Elliott,James,briggsfrances@example.com,1993-08-18,+4428 9018601,"Studio 16p
Price Groves
Colemanport
L1F 0AU",Male,Westmere Community Health NHS Trust,Asian,Thailand,Skilled Worker,Medical,GP,Clinical Support Services,GP,59.24,2017-02-02,2017-03-09,20.0,0.53,HCPC,Permanent,Inactive,XT499420,2029-09-09,GJ197948,2030-10-06,2027-01-21,2017-02-23
EMP0725-20260913_210636,Julian,Doyle,lgray@example.org,1994-07-26,(0113)4960785,"279 Hayes Summit
Marionborough
WD8 5RS",Female,Horizon Integrated Health Partnership NHS Trust,White,Australia,Dependent,Admin,Receptionist,Critical Care & Anaesthesia,3,14.43,2020-04-02,2020-05-07,18.75,0.5,HCPC,Permanent,Suspended,IM842173,2028-08-24,LF162471,2030-05-17,2026-09-27,2020-04-23
EMP0726-20260913_210636,Shannon,Owen,matthew90@example.net,1979-07-31,+44161 4960066,"Studio 39F
Martin Throughway
Dylanchester
IV9 1XX",Male,Midlands Central Hospitals NHS Trust,Mixed,Barbados,British Citizen,Admin,Receptionist,Surgery & Cancer,3,15.52,2021-08-18,2021-09-15,37.5,1.0,GMC,Fixed Term,Inactive,YH116248,2031-05-21,LX588563,2029-10-13,2027-01-20,2021-09-08
EMP0727-20260913_210636,Beverley,Wilkins,katysanderson@example.com,2007-10-29,+44306 999 0329,"Studio 3
Stephens Lake
Gilbertview
M3 2HU",Male,Valleyview Mental Wellness NHS Trust,Black,Trinidad and Tobago,Dependent,Nursing,Healthcare Assistant,Surgery & Cancer,2,13.25,2017-04-28,2017-06-09,18.75,0.5,HCPC,Bank,Suspended,ZT397380,2030-04-27,DU415642,2026-12-25,2027-05-19,2017-05-19
EMP0728-20260913_210636,Natasha,Cunningham,thompsongary@example.net,1992-10-06,(0808) 157 0833,"Studio 38
Richard Mountains
Bishopburgh
LE0 6TL",Male,Bluewater Community & Rehabilitation NHS Trust,Mixed,Nigeria,British Citizen,Nursing,Healthcare Assistant,Critical Care & Anaesthesia,2,13.59,2024-06-17,2024-07-15,20.0,0.53,GMC,Fixed Term,On Leave,JF877134,2027-12-23,HO199297,2030-04-15,2026-10-20,2024-07-08
EMP0729-20260913_210636,Lindsey,Watson,carl08@example.com,1966-12-21,(01632) 960715,"Flat 76
Scott Plaza
West Lydia
CF1N 7YJ",Male,Westborough Acute Care NHS Trust,Black,Nigeria,Skilled Worker,Medical,GP,Clinical Support Services,GP,46.6,2023-06-08,2023-07-20,37.5,1.0,HCPC,Bank,Inactive,JL795877,2030-04-16,TL381059,2028-04-25,2027-05-26,2023-06-29
EMP0730-20260913_210636,Sean,Rice,charles95@example.org,1980-07-12,+44115 4960466,"Studio 7
Bibi Divide
West Julieborough
L1H 9QA",Male,Horizon Integrated Health Partnership NHS Trust,Black,Kenya,Skilled Worker,Medical,SHO,Corporate Services,SHO,24.49,2025-11-16,2025-12-21,20.0,0.53,GMC,Permanent,Inactive,SV846220,2029-01-31,TI787727,2027-07-17,2026-10-03,2025-12-07
EMP0731-20260913_210636,Andrea,Jones,mandy49@example.org,1998-06-29,0114 4960543,"Flat 9
Nixon Stravenue
Port Joannefurt
IV17 0QA",Male,Riverbank General Hospitals NHS Trust,Black,Trinidad and Tobago,ILR,AHP,Pharmacist,Medicine & Acute Care,5,23.01,2017-10-17,2017-11-21,20.0,0.53,GMC,Fixed Term,Active,ZY697875,2030-07-24,AI796923,2027-09-01,2027-01-30,2017-11-07
EMP0732-20260913_210636,Katherine,Gibbons,rosievincent@example.com,2002-12-14,+441214960845,"Flat 1
Cooper Knolls
Declanside
BR3Y 5BZ",Male,Southgate Community & Mental Health NHS Trust,Black,Ghana,British Citizen,Admin,Administrator,Emergency & Urgent Care,3,13.67,2019-01-06,2019-02-10,18.75,0.5,None,Permanent,Active,AX114460,2027-11-24,GM341294,2029-11-10,2026-10-24,2019-01-27
EMP0733-20260913_210636,Scott,Patel,brownkayleigh@example.net,1979-08-31,(0808) 1570407,"8 Justin Gateway
New Abbieburgh
BD0 1WJ",Female,Meadowbrook Community Health NHS Trust,Mixed,United States,Skilled Worker,Medical,SHO,Clinical Support Services,SHO,27.6,2018-10-01,2018-11-05,18.75,0.5,GMC,Permanent,Suspended,LB065753,2030-01-26,KO608688,2026-09-18,2027-06-24,2018-10-22
EMP0734-20260913_210636,Leslie,Nash,ytaylor@example.net,1961-03-22,+44306 999 0538,"Studio 6
Bentley Locks
West Jakebury
W1 6NZ",Male,Bluewater Community & Rehabilitation NHS Trust,White,United Kingdom,Skilled Worker,Nursing,Nursery Nurse,Corporate Services,2,12.48,2019-10-26,2019-12-07,20.0,0.53,None,Fixed Term,Suspended,UI230738,2030-09-28,SU591074,2029-01-31,2027-07-25,2019-11-16
EMP0735-20260913_210636,Tom,Taylor,kthorpe@example.org,1979-04-22,(0117) 496 0376,"Flat 45
Ann Dam
West Sharon
S3 4SE",Male,Eastfield Psychological Services NHS Trust,Asian,Thailand,British Citizen,Admin,Medical Secretary,Corporate Services,4,18.91,2021-10-12,2021-11-09,20.0,0.53,None,Fixed Term,Active,PL971980,2028-03-01,BX146826,2029-12-09,2027-05-20,2021-11-02
EMP0736-20260913_210636,Scott,King,harrybarnes@example.org,1983-02-07,+44(0)1214960286,"719 Smith Stream
Greenberg
L28 4FN",Female,Lakeside District Hospitals NHS Trust,Asian,Thailand,Dependent,Admin,Medical Secretary,Women & Children,4,15.85,2020-03-03,2020-03-31,20.0,0.53,None,Permanent,Active,WN967390,2028-07-22,TR349480,2027-12-03,2027-02-25,2020-03-24
EMP0737-20260913_210636,Liam,Moore,elliottmurray@example.com,1991-11-21,(0113) 496 0522,"38 Evans Run
Potterville
E30 7EW",Male,Greenhaven Acute & Specialist Care NHS Trust,Mixed,Ghana,Dependent,Admin,Administrator,Clinical Support Services,3,16.21,2017-06-05,2017-07-17,20.0,0.53,None,Fixed Term,Suspended,OI484622,2030-05-25,CI652843,2030-04-08,2026-11-22,2017-06-26
EMP0738-20260913_210636,Daniel,Edwards,marianwebster@example.org,1961-08-01,+44(0)117 4960903,"6 Rosie Manor
West Trevor
G03 5YP",Female,Greenhaven Acute & Specialist Care NHS Trust,Mixed,Kenya,Dependent,Nursing,Senior Staff Nurse,Clinical Support Services,6,24.25,2019-05-20,2019-06-24,20.0,0.53,None,Bank,Active,TD003743,2027-08-03,ZD654694,2027-12-16,2026-11-09,2019-06-10
EMP0739-20260913_210636,Martyn,Lee,hollyturner@example.com,1989-12-19,+44(0)1632 960 144,"07 Ryan Burg
Simmonschester
S45 8NL",Female,Eastmoor Teaching Hospitals NHS Trust,Asian,China,British Citizen,Admin,Receptionist,Surgery & Cancer,3,14.54,2019-05-04,2019-06-01,18.75,0.5,HCPC,Bank,Inactive,BC441445,2027-06-03,HK402740,2026-12-21,2027-07-15,2019-05-25
EMP0740-20260913_210636,Beverley,Patel,guyhowell@example.org,1996-10-24,+44191 496 0255,"206 Toby Viaduct
Lake Sallyhaven
LS39 4HG",Male,Meadowbrook Community Health NHS Trust,Mixed,Australia,ILR,AHP,Pharmacist,Corporate Services,5,22.99,2018-09-17,2018-10-15,15.0,0.4,HCPC,Bank,Active,NU560113,2030-01-17,PO129961,2029-06-01,2027-03-05,2018-10-08
EMP0741-20260913_210636,Barry,Simpson,rogerbird@example.org,2004-03-14,+44(0)115 4960588,"07 Morgan Route
Kayleighside
M0G 8NX",Female,Broadfield Clinical Services NHS Trust,Asian,Thailand,British Citizen,Nursing,Charge Nurse,Emergency & Urgent Care,7,26.95,2020-08-05,2020-09-16,15.0,0.4,HCPC,Fixed Term,On Leave,FE938102,2029-04-06,JE551429,2031-04-13,2027-01-17,2020-08-26
EMP0742-20260913_210636,Stephen,Gray,helliott@example.com,1972-01-27,0191 4960632,"782 Gerard Prairie
North Alice
W6A 9GB",Male,Valleyview Mental Wellness NHS Trust,Asian,Thailand,Skilled Worker,Medical,Registrar,Corporate Services,SPR,41.53,2021-06-29,2021-08-10,20.0,0.53,None,Bank,Active,CA530618,2027-02-22,WU103375,2027-03-29,2026-11-02,2021-07-20
EMP0743-20260913_210636,Peter,Carter,sam10@example.org,1968-08-28,+449098790194,"Flat 75
Nolan Inlet
Milesport
S9 0GS",Male,Oakridge Community Services NHS Trust,Black,Kenya,Dependent,Nursing,Healthcare Assistant,Emergency & Urgent Care,2,12.83,2017-10-27,2017-11-24,18.75,0.5,HCPC,Permanent,On Leave,WX634421,2027-12-12,RT196157,2027-06-09,2027-04-01,2017-11-17
EMP0744-20260913_210636,Sean,Dawson,ejohnson@example.net,2007-09-18,(020) 7496 0892,"Flat 66d
Louis Knolls
Woodhaven
LU1 9SW",Male,Oakridge Community Services NHS Trust,Black,Jamaica,ILR,Admin,Receptionist,Corporate Services,3,13.61,2018-07-21,2018-08-25,20.0,0.53,None,Fixed Term,Suspended,AY343742,2028-08-16,AM504619,2028-06-27,2026-10-31,2018-08-11
EMP0745-20260913_210636,Rosie,Williams,hday@example.org,1963-10-20,0151 496 0756,"Flat 7
Angela Neck
Port Sandraborough
SP59 5HD",Male,Northwood Mental Health NHS Trust,White,United States,British Citizen,AHP,Physiologist,Clinical Support Services,6,26.37,2023-05-12,2023-06-23,18.75,0.5,GMC,Bank,Active,JO717489,2030-03-29,KR831421,2031-04-02,2027-05-28,2023-06-02
EMP0746-20260913_210636,Philip,Kemp,abdulburton@example.com,1994-11-06,(0141) 496 0447,"7 Fletcher Stravenue
Lake Dennis
B27 7YL",Female,Eastmoor Teaching Hospitals NHS Trust,Black,Nigeria,ILR,AHP,Physiotherapist,Clinical Support Services,6,25.41,2020-06-28,2020-08-02,20.0,0.53,NMC,Bank,On Leave,YQ876201,2026-10-09,VG639718,2029-08-02,2027-02-02,2020-07-19
EMP0747-20260913_210636,Patrick,Williams,shamilton@example.net,2004-08-30,(0117) 4960502,"Flat 8
Alexandra Ports
Port Patrickton
SG3 0TW",Female,Southvale Hospitals NHS Trust,Asian,Thailand,ILR,AHP,Occupational Therapist,Clinical Support Services,6,27.8,2016-12-05,2017-01-16,18.75,0.5,NMC,Fixed Term,Inactive,MF807911,2031-08-08,LI441059,2030-11-18,2027-04-11,2016-12-26
EMP0748-20260913_210636,Ellie,Matthews,keith09@example.org,2000-09-22,(0306) 999 0765,"9 Kemp Mount
Port Edward
PR49 7QP",Male,Greenhaven Acute & Specialist Care NHS Trust,Black,Kenya,Dependent,Admin,Administrator,Clinical Support Services,3,14.91,2021-06-29,2021-08-03,20.0,0.53,None,Bank,Inactive,ME928660,2030-02-18,OZ165972,2028-02-24,2026-10-17,2021-07-20
EMP0749-20260913_210636,Kenneth,Holden,fjackson@example.net,1974-04-04,+44151 496 0396,"99 Sara Summit
Brandonland
IM7W 2RA",Male,Hillcrest Medical Centres NHS Trust,Asian,China,British Citizen,Nursing,Ward Manager,Critical Care & Anaesthesia,8A,28.58,2020-04-08,2020-05-06,30.0,0.8,NMC,Bank,On Leave,QQ902709,2031-01-14,MU716775,2031-08-11,2027-08-20,2020-04-29
EMP0750-20260913_210636,Shane,Holmes,sedwards@example.org,1964-08-03,0115 4960686,"28 Yvonne Stream
Grayburgh
N0W 9SD",Male,Hillcrest Medical Centres NHS Trust,Mixed,Kenya,Dependent,AHP,Physiotherapist,Clinical Support Services,6,22.82,2024-03-30,2024-05-11,20.0,0.53,HCPC,Permanent,Active,AX346637,2029-12-14,KL159206,2029-10-21,2026-10-03,2024-04-20
EMP0751-20260913_210636,Rebecca,Brown,nbarker@example.net,1992-06-10,+441144960021,"1 Nathan Underpass
West Rogerton
KW1E 9QN",Female,Lakeside District Hospitals NHS Trust,Mixed,New Zealand,British Citizen,AHP,Physiotherapist,Surgery & Cancer,6,26.17,2019-08-23,2019-09-27,30.0,0.8,NMC,Fixed Term,Active,MV380866,2027-10-31,QG957953,2029-06-01,2027-01-24,2019-09-13
EMP0752-20260913_210636,Gerard,Hopkins,stuartrobson@example.com,1963-12-27,(0115)4960791,"Studio 5
Andrew Valley
West Sylviaview
RH45 1DY",Female,Midlands Central Hospitals NHS Trust,Black,Jamaica,Dependent,Medical,GP,Emergency & Urgent Care,GP,56.83,2018-10-06,2018-11-10,18.75,0.5,NMC,Bank,Suspended,NJ350054,2031-05-08,WC385480,2027-04-18,2027-01-26,2018-10-27
EMP0753-20260913_210636,Hazel,Smith,gregory11@example.org,1982-06-30,+44121 4960374,"941 Marsh Turnpike
New Glenn
W97 3FQ",Female,Northwood Mental Health NHS Trust,Mixed,Barbados,Dependent,AHP,Occupational Therapist,Medicine & Acute Care,6,24.78,2017-02-27,2017-04-03,37.5,1.0,None,Bank,Inactive,ZE158010,2027-02-02,DR410869,2030-12-16,2027-01-16,2017-03-20
EMP0754-20260913_210636,Liam,Price,xtaylor@example.net,2001-11-11,0808 1570614,"0 Ali Corners
West Janice
E55 2ZP",Female,Southvale Hospitals NHS Trust,Black,Kenya,Dependent,Nursing,Senior Staff Nurse,Medicine & Acute Care,6,25.66,2019-11-14,2019-12-12,20.0,0.53,None,Permanent,Suspended,ZQ159529,2027-01-29,KD551350,2029-10-30,2026-09-22,2019-12-05
