booking reference,shift_date,start,end,trust,staff group,ward,division,request grade,booked grade,payband,day rate,night rate,staff_id,requester,request_reason,booked date
BR-00004605-20260916_214726,2026-09-21,01:30:00,07:30:00,Westborough Acute Care NHS Trust,Nursing,Orthopaedics,Surgery & Cancer,Nursery Nurse,Nursery Nurse,2,12.31,14.36,EMP0111-20260916_214726,Mrs Kate Anderson,Weekend Cover,2026-05-21
BR-00004606-20260916_214726,2026-10-19,12:00:00,23:00:00,Eastmoor Teaching Hospitals NHS Trust,AHP,Emergency Department,Emergency & Urgent Care,Radiographer,Physiologist,6,22.56,28.21,EMP0761-20260916_214726,Elliot Marsden,New Service Requirement,2024-12-05
BR-00004607-20260916_214726,2027-02-01,10:30:00,22:30:00,Midlands Central Hospitals NHS Trust,AHP,Occupational Therapy,Clinical Support Services,Occupational Therapist,Speech Therapist,6,22.56,28.21,EMP0427-20260916_214726,Dorothy Mills,High Acuity Patients,2026-05-15
BR-00004608-20260916_214726,2025-12-10,18:45:00,01:45:00,Hillcrest Medical Centres NHS Trust,Medical,Respiratory Medicine,Medicine & Acute Care,SHO,FY1/FY2,FY1,18.46,21.54,EMP0098-20260916_214726,Richard Pope,Specialist Skills Required,2026-08-11
BR-00004609-20260916_214726,2027-09-11,01:45:00,04:45:00,Meadowbrook Community Health NHS Trust,Nursing,Pain Management,Critical Care & Anaesthesia,Staff Nurse,Senior Staff Nurse,6,22.56,28.21,EMP0362-20260916_214726,Lynda Gray,Additional Patient Safety Cover,2026-06-24
BR-00004610-20260916_214726,2026-02-06,04:45:00,05:45:00,Eastmoor Teaching Hospitals NHS Trust,Medical,Obstetrics,Women & Children,Consultant,Consultant,CONS,48.72,71.79,EMP0237-20260916_214726,Miss Carly Gray,Bank Holiday Cover,2025-08-13
BR-00004611-20260916_214726,2027-03-30,20:30:00,07:30:00,Hillcrest Medical Centres NHS Trust,Admin,Physiotherapy,Clinical Support Services,Administrator,Medical Secretary,4,15.38,19.49,EMP0801-20260916_214726,Dr Sandra Day,Weekend Cover,2025-10-24
BR-00004612-20260916_214726,2027-07-13,19:15:00,02:15:00,Lakeside District Hospitals NHS Trust,Nursing,Obstetrics,Women & Children,Staff Nurse,Staff Nurse,5,18.97,23.08,EMP0327-20260916_214726,Dr Tina Wood,Sickness Cover,2026-03-02
BR-00004613-20260916_214726,2026-02-26,23:00:00,04:00:00,Northwood Mental Health NHS Trust,Nursing,ENT Surgery,Surgery & Cancer,Senior Staff Nurse,Healthcare Assistant,2,12.31,14.36,EMP0061-20260916_214726,Maurice Hanson,Ward Capacity Increase,2026-07-26
BR-00004614-20260916_214726,2027-07-08,15:30:00,01:30:00,Lakeside District Hospitals NHS Trust,Admin,Radiology,Clinical Support Services,Receptionist,Administrator,3,13.33,16.41,EMP0880-20260916_214726,Marian Bailey,Weekend Cover,2025-07-26
BR-00004615-20260916_214726,2026-02-10,21:30:00,09:30:00,Greenhaven Acute & Specialist Care NHS Trust,Medical,Ambulance Services,Emergency & Urgent Care,Registrar,Consultant,CONS,48.72,71.79,EMP1124-20260916_214726,Denise Payne,Maternity Leave Cover,2025-12-18
BR-00004616-20260916_214726,2026-06-23,12:45:00,23:45:00,Meadowbrook Community Health NHS Trust,Medical,Pathology,Clinical Support Services,SHO,FY1/FY2,FY1,18.46,21.54,EMP0304-20260916_214726,Dr Georgia Jackson,Specialist Skills Required,2026-01-21
BR-00004617-20260916_214726,2025-10-03,07:00:00,18:00:00,Oakridge Community Services NHS Trust,Admin,General Surgery,Surgery & Cancer,Data Analyst,Receptionist,3,13.33,16.41,EMP0246-20260916_214726,Charles Anderson-Wilson,Sickness Cover,2026-09-01
BR-00004618-20260916_214726,2026-10-27,04:45:00,06:45:00,Riverside Integrated Care NHS Trust,AHP,IT Support,Corporate Services,Pharmacist,Speech Therapist,6,22.56,28.21,EMP0081-20260916_214726,Miss Lauren Taylor,Unexpected Absence,2025-07-11
BR-00004619-20260916_214726,2025-11-01,01:30:00,08:30:00,Southvale Hospitals NHS Trust,Nursing,Gastroenterology,Medicine & Acute Care,Ward Manager,Ward Manager,8A,28.21,35.9,EMP0663-20260916_214726,David Wilson,Annual Leave Cover,2024-11-06
BR-00004620-20260916_214726,2027-07-18,14:45:00,18:45:00,Broadfield Clinical Services NHS Trust,Nursing,Obstetrics,Women & Children,Staff Nurse,Healthcare Assistant,2,12.31,14.36,EMP0718-20260916_214726,Dr Christian Cooper,Night Shift Cover,2025-07-21
BR-00004621-20260916_214726,2027-07-16,01:00:00,03:00:00,Meadowbrook Community Health NHS Trust,AHP,Pathology,Clinical Support Services,Pharmacist,Physiologist,6,22.56,28.21,EMP1051-20260916_214726,Miss Jade Robinson,Bank Holiday Cover,2025-11-30
BR-00004622-20260916_214726,2026-09-11,08:00:00,17:00:00,Oakridge Community Services NHS Trust,Admin,Neurosurgery,Surgery & Cancer,Data Analyst,Administrator,3,13.33,16.41,EMP0969-20260916_214726,Dr Elaine Taylor,Annual Leave Cover,2025-10-10
BR-00004623-20260916_214726,2027-06-17,04:15:00,08:15:00,Meadowbrook Community Health NHS Trust,AHP,Paediatrics,Women & Children,Speech Therapist,Pharmacist,5,18.97,23.08,EMP1059-20260916_214726,Sara Wallace,Bank Holiday Cover,2026-07-03
BR-00004624-20260916_214726,2026-03-06,01:00:00,08:00:00,Hillcrest Medical Centres NHS Trust,Nursing,Obstetrics,Women & Children,Charge Nurse,Ward Manager,8A,28.21,35.9,EMP1118-20260916_214726,Rhys Hall,Planned Leave Cover,2024-11-12
BR-00004625-20260916_214726,2027-04-11,22:45:00,07:45:00,Northshire University Hospitals NHS Trust,AHP,Dermatology,Medicine & Acute Care,Pharmacist,Occupational Therapist,6,22.56,28.21,EMP0579-20260916_214726,Beverley Evans,Bank Holiday Cover,2024-11-07
BR-00004626-20260916_214726,2027-04-20,11:45:00,21:45:00,Riverbank General Hospitals NHS Trust,Nursing,Gastroenterology,Medicine & Acute Care,Senior Staff Nurse,Staff Nurse,5,18.97,23.08,EMP0884-20260916_214726,Fiona Robinson,Staff Redeployment,2024-12-24
BR-00004627-20260916_214726,2026-02-23,14:45:00,01:45:00,Oakridge Community Services NHS Trust,AHP,Finance,Corporate Services,Physiotherapist,Pharmacist,5,18.97,23.08,EMP1060-20260916_214726,Paula Booth,Maternity Leave Cover,2025-11-16
BR-00004628-20260916_214726,2025-11-01,12:30:00,14:30:00,Broadfield Clinical Services NHS Trust,Medical,Haematology,Medicine & Acute Care,FY1/FY2,FY1/FY2,FY1,18.46,21.54,EMP0100-20260916_214726,Mr William Dawson,Operational Requirement,2026-08-25
BR-00004629-20260916_214726,2026-12-20,05:45:00,12:45:00,Valleyview Mental Wellness NHS Trust,Nursing,Communications,Corporate Services,Ward Manager,Ward Manager,8A,28.21,35.9,EMP0880-20260916_214726,Gemma Green,Emergency Cover,2025-07-20
BR-00004630-20260916_214726,2027-04-25,02:30:00,05:30:00,Eastfield Psychological Services NHS Trust,Nursing,Finance,Corporate Services,Senior Staff Nurse,Staff Nurse,5,18.97,23.08,EMP0467-20260916_214726,Mr Bernard Ellis,Bank Holiday Cover,2025-05-18
BR-00004631-20260916_214726,2026-11-08,15:15:00,00:15:00,Eastfield Psychological Services NHS Trust,AHP,Orthopaedics,Surgery & Cancer,Physiologist,Pharmacist,5,18.97,23.08,EMP0163-20260916_214726,Terry Collins,Specialist Skills Required,2025-12-13
BR-00004632-20260916_214726,2026-05-21,06:30:00,11:30:00,Northwood Mental Health NHS Trust,Admin,Intensive Care Unit,Critical Care & Anaesthesia,Medical Secretary,Receptionist,3,13.33,16.41,EMP0984-20260916_214726,Kelly Little-Cooke,Emergency Cover,2025-03-28
BR-00004633-20260916_214726,2025-12-24,04:30:00,10:30:00,Westmere Community Health NHS Trust,Medical,Physiotherapy,Clinical Support Services,FY1/FY2,FY1/FY2,FY1,18.46,21.54,EMP0616-20260916_214726,Georgia May,New Service Requirement,2026-01-11
BR-00004634-20260916_214726,2026-02-11,22:30:00,02:30:00,Broadfield Clinical Services NHS Trust,AHP,Pharmacy,Clinical Support Services,Speech Therapist,Physiologist,6,22.56,28.21,EMP0580-20260916_214726,Oliver Hughes,Night Shift Cover,2026-09-01
BR-00004635-20260916_214726,2027-03-14,01:30:00,07:30:00,Southgate Community & Mental Health NHS Trust,Medical,Occupational Therapy,Clinical Support Services,Registrar,FY1/FY2,FY1,18.46,21.54,EMP0536-20260916_214726,Frances Walker-Hall,Unexpected Absence,2026-01-21
BR-00004636-20260916_214726,2026-12-02,11:15:00,14:15:00,Westborough Acute Care NHS Trust,Medical,IT Support,Corporate Services,SHO,GP,GP,46.15,61.54,EMP0331-20260916_214726,Molly Hawkins,Maternity Leave Cover,2026-08-27
BR-00004637-20260916_214726,2027-03-03,14:45:00,00:45:00,Northshire University Hospitals NHS Trust,Nursing,Pathology,Clinical Support Services,Healthcare Assistant,Senior Staff Nurse,6,22.56,28.21,EMP0994-20260916_214726,Conor Lee,Ward Capacity Increase,2025-01-30
BR-00004638-20260916_214726,2026-05-02,21:00:00,03:00:00,Southvale Hospitals NHS Trust,Admin,IT Support,Corporate Services,Data Analyst,Receptionist,3,13.33,16.41,EMP0728-20260916_214726,Natalie Randall,Emergency Cover,2025-10-19
BR-00004639-20260916_214726,2027-05-05,10:45:00,13:45:00,Westmere Community Health NHS Trust,Medical,ENT Surgery,Surgery & Cancer,Registrar,SHO,SHO,23.08,30.77,EMP0302-20260916_214726,Miss Louise James,High Acuity Patients,2025-10-04
BR-00004640-20260916_214726,2026-01-07,01:45:00,02:45:00,Northwood Mental Health NHS Trust,AHP,Communications,Corporate Services,Occupational Therapist,Physiologist,6,22.56,28.21,EMP0530-20260916_214726,Lewis Thompson,Emergency Cover,2025-12-28
BR-00004641-20260916_214726,2026-02-25,02:00:00,06:00:00,Bluewater Community & Rehabilitation NHS Trust,AHP,Colorectal Surgery,Surgery & Cancer,Physiologist,Pharmacist,5,18.97,23.08,EMP0455-20260916_214726,Mr Stanley Rowley,Training Cover,2026-07-12
BR-00004642-20260916_214726,2027-08-18,03:45:00,13:45:00,Westborough Acute Care NHS Trust,AHP,Pain Management,Critical Care & Anaesthesia,Physiotherapist,Physiologist,6,22.56,28.21,EMP0974-20260916_214726,Mr Harry Cross,Sickness Cover,2026-04-13
BR-00004643-20260916_214726,2025-11-10,23:30:00,08:30:00,Southgate Community & Mental Health NHS Trust,AHP,Colorectal Surgery,Surgery & Cancer,Speech Therapist,Physiotherapist,6,22.56,28.21,EMP0313-20260916_214726,Ms Stacey Taylor,Night Shift Cover,2025-04-12
BR-00004644-20260916_214726,2027-07-01,15:00:00,22:00:00,Hillcrest Medical Centres NHS Trust,AHP,Emergency Department,Emergency & Urgent Care,Speech Therapist,Physiotherapist,6,22.56,28.21,EMP1002-20260916_214726,Gregory Morgan,Increased Patient Demand,2025-06-15
BR-00004645-20260916_214726,2027-03-16,11:45:00,12:45:00,Southgate Community & Mental Health NHS Trust,AHP,Ambulance Services,Emergency & Urgent Care,Pharmacist,Radiographer,6,22.56,28.21,EMP0445-20260916_214726,Laura Green-Simpson,Staff Shortage,2025-01-22
BR-00004646-20260916_214726,2026-01-10,10:45:00,13:45:00,Valleyview Mental Wellness NHS Trust,Nursing,Physiotherapy,Clinical Support Services,Staff Nurse,Staff Nurse,5,18.97,23.08,EMP1144-20260916_214726,Dr Janice Hancock,Staff Shortage,2025-05-09
BR-00004647-20260916_214726,2025-11-06,22:30:00,03:30:00,Northshire University Hospitals NHS Trust,Nursing,Breast Surgery,Surgery & Cancer,Staff Nurse,Charge Nurse,7,26.67,33.33,EMP0852-20260916_214726,Dr Francis McDonald,Annual Leave Cover,2026-04-16
BR-00004648-20260916_214726,2025-12-29,21:30:00,00:30:00,Broadfield Clinical Services NHS Trust,AHP,Minor Injuries Unit,Emergency & Urgent Care,Physiotherapist,Speech Therapist,6,22.56,28.21,EMP0606-20260916_214726,Mrs Harriet Newman,Night Shift Cover,2026-01-13
BR-00004649-20260916_214726,2026-03-08,12:45:00,23:45:00,Eastfield Psychological Services NHS Trust,Admin,Physiotherapy,Clinical Support Services,Data Analyst,Medical Secretary,4,15.38,19.49,EMP0935-20260916_214726,Leah Davies,Annual Leave Cover,2024-10-03
BR-00004650-20260916_214726,2026-05-03,18:45:00,20:45:00,Bluewater Community & Rehabilitation NHS Trust,AHP,Pathology,Clinical Support Services,Physiotherapist,Speech Therapist,6,22.56,28.21,EMP0796-20260916_214726,Mr Patrick Clark,Night Shift Cover,2025-09-12
BR-00004651-20260916_214726,2026-11-07,22:00:00,08:00:00,Valleyview Mental Wellness NHS Trust,Medical,Acute Medicine,Medicine & Acute Care,Registrar,Registrar,SPR,33.33,43.59,EMP0271-20260916_214726,Samantha Lewis-Chapman,Planned Leave Cover,2026-08-25
BR-00004652-20260916_214726,2027-06-19,00:00:00,08:00:00,Eastfield Psychological Services NHS Trust,Admin,Human Resources,Corporate Services,Data Analyst,Data Analyst,8A,28.21,35.9,EMP0749-20260916_214726,Denise Gordon,Unexpected Absence,2025-08-07
BR-00004653-20260916_214726,2026-12-16,02:45:00,12:45:00,Midlands Central Hospitals NHS Trust,Admin,Haematology,Medicine & Acute Care,Medical Secretary,Data Analyst,8A,28.21,35.9,EMP0098-20260916_214726,Pauline Horton,Night Shift Cover,2025-03-02
BR-00004654-20260916_214726,2027-03-20,08:00:00,14:00:00,Riverbank General Hospitals NHS Trust,Nursing,Anaesthesia,Critical Care & Anaesthesia,Staff Nurse,Senior Staff Nurse,6,22.56,28.21,EMP0595-20260916_214726,Joyce Wright,Night Shift Cover,2024-12-13
BR-00004655-20260916_214726,2026-03-28,04:30:00,13:30:00,Oakridge Community Services NHS Trust,Medical,Physiotherapy,Clinical Support Services,SHO,GP,GP,46.15,61.54,EMP0499-20260916_214726,Julie May,Specialist Skills Required,2026-06-30
BR-00004656-20260916_214726,2025-09-23,08:00:00,12:00:00,Valleyview Mental Wellness NHS Trust,Admin,Infectious Diseases,Medicine & Acute Care,Administrator,Receptionist,3,13.33,16.41,EMP0207-20260916_214726,Reece Brennan,Planned Leave Cover,2026-02-24
BR-00004657-20260916_214726,2027-04-12,06:45:00,13:45:00,Southgate Community & Mental Health NHS Trust,Nursing,Cardiology,Medicine & Acute Care,Healthcare Assistant,Ward Manager,8A,28.21,35.9,EMP0039-20260916_214726,Miss Andrea Rahman,Sickness Cover,2025-06-20
BR-00004658-20260916_214726,2026-08-13,06:45:00,17:45:00,Horizon Integrated Health Partnership NHS Trust,Admin,Breast Surgery,Surgery & Cancer,Receptionist,Receptionist,3,13.33,16.41,EMP0302-20260916_214726,Margaret Roberts,High Acuity Patients,2026-08-10
BR-00004659-20260916_214726,2027-01-18,10:00:00,22:00:00,Midlands Central Hospitals NHS Trust,Medical,Postnatal Care,Women & Children,FY1/FY2,FY1/FY2,FY1,18.46,21.54,EMP0342-20260916_214726,Miss Emma Cooper,New Service Requirement,2025-02-25
BR-00004660-20260916_214726,2027-01-14,09:00:00,14:00:00,Broadfield Clinical Services NHS Trust,Nursing,Emergency Department,Emergency & Urgent Care,Nursery Nurse,Healthcare Assistant,2,12.31,14.36,EMP0750-20260916_214726,Gordon Thomas,Ward Capacity Increase,2025-06-13
BR-00004661-20260916_214726,2026-05-29,18:30:00,21:30:00,Meadowbrook Community Health NHS Trust,Nursing,Urgent Care,Emergency & Urgent Care,Senior Staff Nurse,Staff Nurse,5,18.97,23.08,EMP0963-20260916_214726,Mr Colin Nash,Sickness Cover,2025-06-14
BR-00004662-20260916_214726,2027-02-25,03:15:00,11:15:00,Lakeside District Hospitals NHS Trust,AHP,Finance,Corporate Services,Radiographer,Speech Therapist,6,22.56,28.21,EMP0911-20260916_214726,Sylvia Watts,New Service Requirement,2025-10-24
BR-00004663-20260916_214726,2027-02-26,15:30:00,03:30:00,Horizon Integrated Health Partnership NHS Trust,Nursing,Obstetrics,Women & Children,Senior Staff Nurse,Ward Manager,8A,28.21,35.9,EMP0735-20260916_214726,Anthony James-Rogers,Ward Capacity Increase,2026-01-31
BR-00004664-20260916_214726,2027-05-14,08:00:00,16:00:00,Eastfield Psychological Services NHS Trust,Admin,Respiratory Medicine,Medicine & Acute Care,Medical Secretary,Administrator,3,13.33,16.41,EMP0302-20260916_214726,Miss Sylvia Carr,Annual Leave Cover,2026-06-20
BR-00004665-20260916_214726,2027-05-22,07:30:00,19:30:00,Riverbank General Hospitals NHS Trust,Admin,Haematology,Medicine & Acute Care,Receptionist,Medical Secretary,4,15.38,19.49,EMP0895-20260916_214726,Mr Robin Turner,Ward Capacity Increase,2026-03-08
BR-00004666-20260916_214726,2026-05-04,05:15:00,11:15:00,Horizon Integrated Health Partnership NHS Trust,Medical,General Surgery,Surgery & Cancer,GP,GP,GP,46.15,61.54,EMP0960-20260916_214726,Dr Peter Ellis,Study Leave Cover,2025-09-14
BR-00004667-20260916_214726,2026-04-10,21:00:00,03:00:00,Northwood Mental Health NHS Trust,Admin,General Surgery,Medicine & Acute Care,Administrator,Administrator,3,13.33,16.41,EMP0090-20260916_214726,Dr Terry Begum,Staff Redeployment,2026-01-02
BR-00004668-20260916_214726,2026-06-11,20:00:00,21:00:00,Lakeside District Hospitals NHS Trust,Nursing,Postnatal Care,Women & Children,Healthcare Assistant,Healthcare Assistant,2,12.31,14.36,EMP0866-20260916_214726,Terry Duffy,High Acuity Patients,2026-06-13
BR-00004669-20260916_214726,2025-12-05,07:45:00,19:45:00,Northshire University Hospitals NHS Trust,Nursing,Geriatrics,Medicine & Acute Care,Nursery Nurse,Healthcare Assistant,2,12.31,14.36,EMP0687-20260916_214726,Denis Hughes,Additional Patient Safety Cover,2024-12-24
BR-00004670-20260916_214726,2027-03-30,12:15:00,21:15:00,Eastfield Psychological Services NHS Trust,AHP,Physiotherapy,Clinical Support Services,Occupational Therapist,Pharmacist,5,18.97,23.08,EMP0135-20260916_214726,Mr Neil Ward,Emergency Cover,2025-07-14
BR-00004671-20260916_214726,2026-11-24,20:30:00,22:30:00,Northshire University Hospitals NHS Trust,Nursing,Geriatrics,Medicine & Acute Care,Senior Staff Nurse,Healthcare Assistant,2,12.31,14.36,EMP0243-20260916_214726,Paula Riley,Emergency Cover,2025-11-03
BR-00004672-20260916_214726,2026-11-26,09:00:00,17:00:00,Eastmoor Teaching Hospitals NHS Trust,AHP,Facilities Management,Corporate Services,Physiologist,Radiographer,6,22.56,28.21,EMP1065-20260916_214726,Patrick Fisher,Staff Shortage,2026-02-07
BR-00004673-20260916_214726,2027-06-24,14:30:00,02:30:00,Oakridge Community Services NHS Trust,AHP,Paediatrics,Women & Children,Occupational Therapist,Pharmacist,5,18.97,23.08,EMP0892-20260916_214726,Suzanne Anderson,Staff Redeployment,2025-05-25
BR-00004674-20260916_214726,2026-07-03,01:30:00,05:30:00,Bluewater Community & Rehabilitation NHS Trust,Admin,Intensive Care Unit,Critical Care & Anaesthesia,Receptionist,Administrator,3,13.33,16.41,EMP0445-20260916_214726,Christopher Long-Ball,Annual Leave Cover,2026-06-19
BR-00004675-20260916_214726,2025-12-08,00:30:00,05:30:00,Eastfield Psychological Services NHS Trust,Nursing,Anaesthesia,Critical Care & Anaesthesia,Healthcare Assistant,Healthcare Assistant,2,12.31,14.36,EMP0723-20260916_214726,Paige Gill,Unexpected Absence,2025-01-26
BR-00004676-20260916_214726,2027-07-14,02:30:00,05:30:00,Southvale Hospitals NHS Trust,Nursing,Facilities Management,Corporate Services,Healthcare Assistant,Staff Nurse,5,18.97,23.08,EMP0352-20260916_214726,Leigh Randall,Bank Holiday Cover,2025-01-30
BR-00004677-20260916_214726,2027-05-18,02:00:00,11:00:00,Westborough Acute Care NHS Trust,AHP,Urgent Care,Emergency & Urgent Care,Pharmacist,Physiotherapist,6,22.56,28.21,EMP0329-20260916_214726,Donald Clarke,Maternity Leave Cover,2024-09-21
BR-00004678-20260916_214726,2025-11-16,17:15:00,21:15:00,Bluewater Community & Rehabilitation NHS Trust,Nursing,Intensive Care Unit,Critical Care & Anaesthesia,Ward Manager,Healthcare Assistant,2,12.31,14.36,EMP0939-20260916_214726,Dr Malcolm Pratt,New Service Requirement,2025-08-20
BR-00004679-20260916_214726,2026-03-05,10:00:00,11:00:00,Broadfield Clinical Services NHS Trust,Nursing,Intensive Care Unit,Critical Care & Anaesthesia,Charge Nurse,Staff Nurse,5,18.97,23.08,EMP0270-20260916_214726,Marie Murray,Study Leave Cover,2024-12-23
BR-00004680-20260916_214726,2026-09-06,17:45:00,02:45:00,Eastmoor Teaching Hospitals NHS Trust,Nursing,General Surgery,Medicine & Acute Care,Senior Staff Nurse,Ward Manager,8A,28.21,35.9,EMP0090-20260916_214726,Ms Sally Clark,Specialist Skills Required,2026-08-09
BR-00004681-20260916_214726,2026-04-06,12:30:00,20:30:00,Horizon Integrated Health Partnership NHS Trust,Admin,Finance,Corporate Services,Medical Secretary,Receptionist,3,13.33,16.41,EMP0652-20260916_214726,Catherine Williams,Planned Leave Cover,2025-12-11
BR-00004682-20260916_214726,2027-08-09,22:00:00,02:00:00,Greenhaven Acute & Specialist Care NHS Trust,Admin,Anaesthesia,Critical Care & Anaesthesia,Medical Secretary,Medical Secretary,4,15.38,19.49,EMP1003-20260916_214726,Ms Sarah Edwards,Staff Redeployment,2026-02-02
BR-00004683-20260916_214726,2026-01-14,11:00:00,18:00:00,Eastfield Psychological Services NHS Trust,Medical,Communications,Corporate Services,GP,Registrar,SPR,33.33,43.59,EMP0748-20260916_214726,Dr Jacob Brown,Ward Capacity Increase,2025-10-06
BR-00004684-20260916_214726,2027-03-10,11:45:00,12:45:00,Valleyview Mental Wellness NHS Trust,Medical,IT Support,Corporate Services,Consultant,FY1/FY2,FY1,18.46,21.54,EMP0486-20260916_214726,Jason Henry,Additional Patient Safety Cover,2025-06-11
BR-00004685-20260916_214726,2025-12-26,03:45:00,04:45:00,Riverbank General Hospitals NHS Trust,Admin,Pain Management,Critical Care & Anaesthesia,Receptionist,Administrator,3,13.33,16.41,EMP1014-20260916_214726,Dr Paul Williams,Increased Patient Demand,2025-10-26
BR-00004686-20260916_214726,2026-03-05,14:30:00,21:30:00,Oakridge Community Services NHS Trust,AHP,Pain Management,Critical Care & Anaesthesia,Physiologist,Pharmacist,5,18.97,23.08,EMP0911-20260916_214726,Barry Dodd,Annual Leave Cover,2024-12-02
BR-00004687-20260916_214726,2026-06-21,04:45:00,15:45:00,Eastfield Psychological Services NHS Trust,Nursing,Intensive Care Unit,Critical Care & Anaesthesia,Ward Manager,Charge Nurse,7,26.67,33.33,EMP0941-20260916_214726,Lucy Smith-Rahman,New Service Requirement,2026-06-20
BR-00004688-20260916_214726,2026-02-01,03:15:00,04:15:00,Oakridge Community Services NHS Trust,Nursing,IT Support,Corporate Services,Senior Staff Nurse,Nursery Nurse,2,12.31,14.36,EMP0340-20260916_214726,June Ingram,Maternity Leave Cover,2025-01-24
BR-00004689-20260916_214726,2027-03-02,13:15:00,16:15:00,Northwood Mental Health NHS Trust,AHP,Pain Management,Critical Care & Anaesthesia,Pharmacist,Physiologist,6,22.56,28.21,EMP0364-20260916_214726,Tina George-Hughes,Increased Patient Demand,2025-03-12
BR-00004690-20260916_214726,2027-04-14,03:30:00,08:30:00,Eastmoor Teaching Hospitals NHS Trust,AHP,Gynaecology,Women & Children,Pharmacist,Radiographer,6,22.56,28.21,EMP1066-20260916_214726,Miss Sandra Cox,Annual Leave Cover,2026-08-03
BR-00004691-20260916_214726,2026-08-02,06:30:00,14:30:00,Greenhaven Acute & Specialist Care NHS Trust,Admin,Occupational Therapy,Clinical Support Services,Receptionist,Medical Secretary,4,15.38,19.49,EMP1052-20260916_214726,Paige Parker,Night Shift Cover,2026-02-27
BR-00004692-20260916_214726,2027-07-27,07:15:00,15:15:00,Northwood Mental Health NHS Trust,Admin,Neurosurgery,Surgery & Cancer,Administrator,Receptionist,3,13.33,16.41,EMP0677-20260916_214726,Dr Natalie Brown,Additional Patient Safety Cover,2025-02-25
BR-00004693-20260916_214726,2026-02-07,07:30:00,14:30:00,Riverside Integrated Care NHS Trust,Admin,Dermatology,Medicine & Acute Care,Data Analyst,Receptionist,3,13.33,16.41,EMP1105-20260916_214726,Mr Robert Bolton,Training Cover,2026-05-09
BR-00004694-20260916_214726,2027-06-17,01:00:00,09:00:00,Southgate Community & Mental Health NHS Trust,AHP,Pain Management,Critical Care & Anaesthesia,Occupational Therapist,Radiographer,6,22.56,28.21,EMP0461-20260916_214726,Louis Bevan,Bank Holiday Cover,2025-09-24
BR-00004695-20260916_214726,2026-05-28,19:30:00,07:30:00,Riverside Integrated Care NHS Trust,Nursing,Geriatrics,Medicine & Acute Care,Ward Manager,Charge Nurse,7,26.67,33.33,EMP0133-20260916_214726,Derek Chambers,Study Leave Cover,2024-11-14
BR-00004696-20260916_214726,2026-07-08,23:45:00,11:45:00,Southvale Hospitals NHS Trust,AHP,General Surgery,Medicine & Acute Care,Physiotherapist,Pharmacist,5,18.97,23.08,EMP0285-20260916_214726,Mary Marsh,Sickness Cover,2025-03-30
BR-00004697-20260916_214726,2026-07-20,01:15:00,13:15:00,Hillcrest Medical Centres NHS Trust,Medical,General Surgery,Surgery & Cancer,Consultant,SHO,SHO,23.08,30.77,EMP0031-20260916_214726,Christian Moore,Sickness Cover,2024-10-28
BR-00004698-20260916_214726,2026-02-18,07:45:00,19:45:00,Southvale Hospitals NHS Trust,Medical,Communications,Corporate Services,FY1/FY2,GP,GP,46.15,61.54,EMP0919-20260916_214726,Mrs Yvonne Watkins,Training Cover,2025-05-06
BR-00004699-20260916_214726,2025-09-22,08:15:00,20:15:00,Midlands Central Hospitals NHS Trust,AHP,Urgent Care,Emergency & Urgent Care,Radiographer,Physiotherapist,6,22.56,28.21,EMP1003-20260916_214726,Mr Kieran Williams,Emergency Cover,2026-05-04
BR-00004700-20260916_214726,2025-11-07,08:00:00,13:00:00,Northshire University Hospitals NHS Trust,AHP,ENT Surgery,Surgery & Cancer,Radiographer,Radiographer,6,22.56,28.21,EMP0335-20260916_214726,Martin Phillips-Adams,Staff Redeployment,2025-05-13
BR-00004701-20260916_214726,2025-11-28,05:15:00,12:15:00,Valleyview Mental Wellness NHS Trust,AHP,Colorectal Surgery,Surgery & Cancer,Speech Therapist,Pharmacist,5,18.97,23.08,EMP0882-20260916_214726,Lawrence Barrett,Bank Holiday Cover,2026-08-18
BR-00004702-20260916_214726,2026-07-09,22:45:00,02:45:00,Valleyview Mental Wellness NHS Trust,Admin,Minor Injuries Unit,Emergency & Urgent Care,Medical Secretary,Administrator,3,13.33,16.41,EMP0107-20260916_214726,Denis Thomas,Study Leave Cover,2025-06-02
BR-00004703-20260916_214726,2026-01-30,21:30:00,07:30:00,Northwood Mental Health NHS Trust,AHP,Gastroenterology,Medicine & Acute Care,Pharmacist,Pharmacist,5,18.97,23.08,EMP0499-20260916_214726,Carl Clark,Training Cover,2026-07-20
BR-00004704-20260916_214726,2026-05-10,04:30:00,16:30:00,Eastmoor Teaching Hospitals NHS Trust,Medical,Anaesthesia,Critical Care & Anaesthesia,FY1/FY2,Consultant,CONS,48.72,71.79,EMP0642-20260916_214726,Lewis Peacock-Knight,Staff Redeployment,2026-01-06
BR-00004705-20260916_214726,2026-03-30,12:45:00,00:45:00,Southvale Hospitals NHS Trust,Admin,General Surgery,Surgery & Cancer,Medical Secretary,Receptionist,3,13.33,16.41,EMP0467-20260916_214726,Elliot Smith,Unexpected Absence,2025-04-06
BR-00004706-20260916_214726,2026-02-15,06:15:00,09:15:00,Bluewater Community & Rehabilitation NHS Trust,Nursing,Communications,Corporate Services,Staff Nurse,Healthcare Assistant,2,12.31,14.36,EMP0288-20260916_214726,Gail Law,Weekend Cover,2025-12-07
