emp_id,first_name,last_name,email,dob,telephone,address,gender,trust,ethnicity,nationality,visa_status,staff_group,role,division,grade,hourly_rate,hire_date,contract_start,weekly_hours,fte,registration_type,contract_type,employment_status,registration_no,registration_expiry_date,ni,dbs_expiry_date,mandatory_training_expiry_date,profile_creation_date
EMP0586-20260913_210742,Jake,Porter,btucker@example.org,1962-11-17,+44(0)161 496 0832,"Studio 67j
Hilary Village
New Kylestad
L5H 9TA",Female,Lakeside District Hospitals NHS Trust,Asian,China,ILR,Admin,Administrator,Clinical Support Services,3,13.68,2024-06-18,2024-07-30,37.5,1.0,GMC,Fixed Term,On Leave,YJ053751,2028-12-25,AZ862471,2028-07-15,2027-01-17,2024-07-09
EMP0587-20260913_210742,Norman,Hughes,jane82@example.com,1993-05-27,(029)2018812,"Studio 6
Ryan Skyway
Guyland
RG3M 5FS",Male,Oakridge Community Services NHS Trust,Asian,Japan,Dependent,Nursing,Healthcare Assistant,Surgery & Cancer,2,12.74,2022-03-01,2022-03-29,37.5,1.0,GMC,Bank,On Leave,YX433940,2028-11-30,PZ484185,2031-05-07,2027-02-25,2022-03-22
EMP0588-20260913_210742,Pamela,Stephens,hazel40@example.org,1995-02-07,+44115 496 0983,"158 Naomi Lodge
Gemmafort
PR7 5DH",Male,Northshire University Hospitals NHS Trust,Mixed,United Kingdom,Skilled Worker,Admin,Receptionist,Women & Children,3,14.5,2022-02-27,2022-04-03,15.0,0.4,None,Fixed Term,Active,XS100441,2028-04-27,CE609488,2028-06-24,2027-02-22,2022-03-20
EMP0589-20260913_210742,Philip,Bell,abishop@example.com,1991-07-16,+44(0)1914960029,"Studio 0
Brown Station
New Kimberley
S11 2GT",Male,Westborough Acute Care NHS Trust,Asian,Thailand,Dependent,Medical,SHO,Surgery & Cancer,SHO,26.05,2018-12-11,2019-01-15,37.5,1.0,GMC,Permanent,On Leave,AP718356,2030-07-22,VO225499,2028-01-31,2027-01-06,2019-01-01
EMP0590-20260913_210742,Jane,Jones,oliverrebecca@example.net,2004-09-18,+44117 496 0750,"44 Cameron Mount
Port Jessica
L0 7WZ",Female,Greenhaven Acute & Specialist Care NHS Trust,White,Australia,ILR,AHP,Occupational Therapist,Surgery & Cancer,6,24.62,2025-05-21,2025-06-18,20.0,0.53,GMC,Permanent,Inactive,CX544459,2028-02-10,XH762733,2030-09-06,2027-08-17,2025-06-11
EMP0591-20260913_210742,Jodie,Smith,xwood@example.net,1975-09-23,+4428 9018 0447,"Flat 97
Robson Springs
Lake Markville
BH40 7RA",Female,Hillcrest Medical Centres NHS Trust,White,United States,British Citizen,AHP,Physiologist,Medicine & Acute Care,6,24.16,2022-07-17,2022-08-21,18.75,0.5,HCPC,Fixed Term,Suspended,UA052193,2027-12-14,OT625981,2029-11-18,2027-03-24,2022-08-07
EMP0592-20260913_210742,Lesley,Campbell,martinbilly@example.com,1980-01-21,+44(0)1514960531,"Studio 94
Hayley Station
Stanleyton
N3 0SJ",Female,Broadfield Clinical Services NHS Trust,Mixed,Australia,ILR,Medical,FY1/FY2,Clinical Support Services,FY1,18.97,2025-05-18,2025-06-15,15.0,0.4,HCPC,Bank,Active,EC865752,2030-08-27,IA209925,2030-04-24,2026-10-22,2025-06-08
EMP0593-20260913_210742,Joe,Dickinson,rscott@example.com,1975-06-16,(0306) 9990680,"Studio 8
Boyle Trafficway
South Amyborough
G73 3BX",Female,Valleyview Mental Wellness NHS Trust,Mixed,Australia,Dependent,AHP,Speech Therapist,Emergency & Urgent Care,6,24.54,2018-03-28,2018-05-09,18.75,0.5,NMC,Bank,Inactive,VV874293,2030-01-03,JC643391,2031-03-28,2026-12-14,2018-04-18
EMP0594-20260913_210742,Louis,Roberts,hartleydarren@example.com,1991-05-16,(028)9018220,"5 Pearson Loop
Lake Gregorymouth
FY0W 2HS",Male,Hillcrest Medical Centres NHS Trust,Black,Trinidad and Tobago,ILR,Admin,Administrator,Surgery & Cancer,3,14.92,2025-09-20,2025-10-25,15.0,0.4,None,Fixed Term,On Leave,MO090196,2031-07-03,TX785365,2030-06-12,2027-02-18,2025-10-11
EMP0595-20260913_210742,Hayley,Cook,carolehumphries@example.org,1972-12-14,+44117 4960652,"489 Melanie Lakes
Lake Dominic
S1W 8UF",Female,Valleyview Mental Wellness NHS Trust,White,New Zealand,British Citizen,Admin,Medical Secretary,Corporate Services,4,17.51,2020-07-09,2020-08-13,30.0,0.8,None,Bank,Suspended,RW931700,2028-12-10,YS656822,2028-02-20,2027-08-01,2020-07-30
EMP0596-20260913_210742,Wayne,Noble,reidellie@example.net,1960-10-02,+44(0)1632 960942,"86 Johnson Rue
Port Irene
N91 5YG",Female,Northwood Mental Health NHS Trust,Asian,China,British Citizen,Admin,Administrator,Medicine & Acute Care,3,15.06,2024-07-22,2024-09-02,20.0,0.53,HCPC,Bank,Suspended,BG379593,2027-05-20,FA829171,2031-04-10,2027-09-03,2024-08-12
EMP0597-20260913_210742,Raymond,Green,xpatel@example.com,1980-10-31,(0909)8790848,"506 Mohammad Lake
Aliceview
W2 4FE",Female,Eastfield Psychological Services NHS Trust,Mixed,India,ILR,Admin,Data Analyst,Emergency & Urgent Care,8A,32.94,2018-11-25,2018-12-30,20.0,0.53,NMC,Fixed Term,Suspended,ND354057,2029-12-19,LD775902,2028-10-03,2026-10-06,2018-12-16
EMP0598-20260913_210742,Lauren,Jones,xhoward@example.org,2000-07-12,0116 4960937,"29 Johnston Loop
South Michelleton
G4B 2YQ",Male,Midlands Central Hospitals NHS Trust,Asian,Japan,British Citizen,Admin,Medical Secretary,Critical Care & Anaesthesia,4,18.55,2026-04-30,2026-05-28,20.0,0.53,GMC,Fixed Term,On Leave,GQ271241,2027-09-18,PP678432,2027-10-25,2027-04-02,2026-05-21
EMP0599-20260913_210742,Simon,Richardson,igriffiths@example.org,1971-06-17,+44(0)3069990095,"Flat 7
Howard Light
New Charlene
L6S 6AL",Female,Northshire University Hospitals NHS Trust,Asian,Thailand,Dependent,Admin,Data Analyst,Women & Children,8A,30.57,2019-09-17,2019-10-29,20.0,0.53,NMC,Fixed Term,Inactive,SV917266,2029-02-22,JF622762,2028-05-30,2027-06-03,2019-10-08
EMP0600-20260913_210742,Mary,Porter,owen82@example.net,1977-06-20,(020) 7496 0807,"3 Smith Coves
Robertsonhaven
M59 2HU",Male,Northshire University Hospitals NHS Trust,Mixed,Barbados,Skilled Worker,Nursing,Ward Manager,Critical Care & Anaesthesia,8A,28.46,2024-06-06,2024-07-11,20.0,0.53,NMC,Bank,Inactive,XH759844,2031-06-21,HV915551,2028-05-23,2027-09-05,2024-06-27
EMP0601-20260913_210742,Jeremy,Morley,stephensmohamed@example.net,1978-06-25,0113 496 0736,"Flat 58
Evans Road
East Henry
W73 7EW",Male,Bluewater Community & Rehabilitation NHS Trust,Black,Kenya,British Citizen,AHP,Pharmacist,Emergency & Urgent Care,5,22.12,2023-09-02,2023-10-14,20.0,0.53,None,Fixed Term,On Leave,ZS125988,2029-11-03,ZJ441715,2028-06-29,2027-04-19,2023-09-23
EMP0602-20260913_210742,Josephine,Evans,owest@example.org,1996-01-27,(029) 2018 0672,"Flat 09
Cox Lodge
Port Judithview
EX0V 0UP",Male,Eastmoor Teaching Hospitals NHS Trust,Asian,China,ILR,Admin,Medical Secretary,Emergency & Urgent Care,4,15.46,2019-12-29,2020-02-09,18.75,0.5,None,Bank,Active,JD816558,2027-06-21,XG675116,2031-06-17,2026-11-09,2020-01-19
EMP0603-20260913_210742,Suzanne,Cox,lewisjeffrey@example.com,1988-04-22,+44(0)113 4960776,"Studio 6
Colin Center
Robinsonshire
PH20 5DR",Male,Hillcrest Medical Centres NHS Trust,Mixed,New Zealand,ILR,Medical,FY1/FY2,Emergency & Urgent Care,FY1,19.65,2022-12-02,2023-01-13,30.0,0.8,NMC,Bank,Active,GO564819,2031-07-15,NT964933,2031-05-26,2027-03-30,2022-12-23
EMP0604-20260913_210742,Conor,Jones,kirstyelliott@example.com,2003-05-13,(0118) 496 0057,"97 Suzanne Walks
O'Sullivanfurt
TA4X 2QD",Female,Midlands Central Hospitals NHS Trust,Mixed,Ghana,Dependent,Admin,Administrator,Corporate Services,3,13.82,2018-06-11,2018-07-09,20.0,0.53,None,Fixed Term,On Leave,RY894654,2029-05-27,HD258738,2028-01-27,2027-06-22,2018-07-02
EMP0605-20260913_210742,Naomi,Archer,kennedygareth@example.net,2000-01-07,+44292018483,"Studio 1
Darren Harbors
East Jakestad
B1E 1LD",Female,Valleyview Mental Wellness NHS Trust,Asian,Thailand,Skilled Worker,Admin,Receptionist,Critical Care & Anaesthesia,3,13.6,2026-05-12,2026-06-16,37.5,1.0,GMC,Bank,Suspended,VE423486,2031-07-06,SR169899,2030-03-29,2027-06-24,2026-06-02
EMP0606-20260913_210742,Julie,Hope,katie78@example.net,1995-04-04,0161 4960288,"Studio 93Y
Khan Orchard
Port Natasha
E6 6EJ",Female,Riverside Integrated Care NHS Trust,White,Canada,ILR,Medical,SHO,Clinical Support Services,SHO,28.54,2024-02-05,2024-03-04,37.5,1.0,None,Permanent,Active,CS121316,2030-03-23,GQ703429,2029-02-07,2027-06-13,2024-02-26
EMP0607-20260913_210742,Melanie,Shaw,kyle31@example.com,1972-05-31,0116 496 0233,"610 Webb Common
East Hazelville
CV4A 6TR",Female,Meadowbrook Community Health NHS Trust,Asian,China,British Citizen,Admin,Data Analyst,Surgery & Cancer,8A,35.54,2025-09-14,2025-10-26,30.0,0.8,GMC,Fixed Term,Suspended,OU108957,2029-06-11,MA739165,2026-10-30,2027-02-26,2025-10-05
EMP0608-20260913_210742,Declan,Williams,stokesjordan@example.com,1981-03-16,+441632 960 473,"Flat 6
Sanderson Shoals
Perryville
CW26 6UY",Female,Northwood Mental Health NHS Trust,Black,South Africa,British Citizen,AHP,Speech Therapist,Critical Care & Anaesthesia,6,25.43,2025-07-01,2025-08-12,15.0,0.4,None,Fixed Term,Suspended,KA274242,2027-08-24,LB801252,2029-05-28,2026-12-27,2025-07-22
EMP0609-20260913_210742,Victoria,George,elliottannette@example.org,2007-08-29,+44(0)3069990836,"1 Wilson Forks
Ameliashire
SS2W 9BD",Male,Midlands Central Hospitals NHS Trust,Asian,India,Dependent,Medical,FY1/FY2,Women & Children,FY1,19.19,2024-12-04,2025-01-08,37.5,1.0,NMC,Bank,Active,OF678523,2030-01-24,QH044694,2030-06-05,2027-08-26,2024-12-25
EMP0610-20260913_210742,Naomi,Anderson,kmistry@example.com,1998-08-15,+44(0)131 4960350,"Flat 2
Mohammad Meadows
South Stephaniefurt
TN26 3WD",Female,Oakridge Community Services NHS Trust,Asian,China,British Citizen,Admin,Receptionist,Critical Care & Anaesthesia,3,13.89,2024-03-09,2024-04-20,18.75,0.5,HCPC,Bank,Inactive,MZ208972,2028-02-12,HT383164,2030-01-08,2027-01-06,2024-03-30
EMP0611-20260913_210742,Geraldine,Walker,garethhall@example.net,2003-08-07,0113 4960157,"Studio 54S
Owen Greens
Susanton
E2 6YY",Male,Midlands Central Hospitals NHS Trust,Mixed,Australia,Dependent,Admin,Data Analyst,Emergency & Urgent Care,8A,29.55,2017-11-28,2017-12-26,37.5,1.0,None,Permanent,Suspended,WI675350,2031-02-01,FB257127,2029-09-27,2026-09-15,2017-12-19
EMP0612-20260913_210742,Jeremy,Richards,clare45@example.net,2001-09-09,(0161) 4960831,"Studio 4
Bennett Village
Alisonport
ME70 3HJ",Male,Hillcrest Medical Centres NHS Trust,Black,Barbados,Dependent,Medical,GP,Clinical Support Services,GP,52.29,2020-10-29,2020-11-26,15.0,0.4,GMC,Permanent,Active,UG497978,2031-06-09,CJ333819,2030-07-11,2027-06-26,2020-11-19
EMP0613-20260913_210742,Clive,Ball,saundersamelia@example.net,1989-05-19,+44(0)289018849,"91 Mitchell Village
Port Deniseview
LS9R 6JT",Male,Riverbank General Hospitals NHS Trust,Mixed,India,British Citizen,AHP,Pharmacist,Clinical Support Services,5,22.82,2017-05-29,2017-07-10,15.0,0.4,HCPC,Bank,On Leave,BF013673,2031-04-18,AE886710,2027-11-01,2027-02-12,2017-06-19
EMP0614-20260913_210742,Kathryn,Parkin,frydanielle@example.net,1981-06-16,0118 496 0065,"Flat 42
Carroll Key
Ryanhaven
L2 8QP",Male,Oakridge Community Services NHS Trust,Black,Nigeria,British Citizen,AHP,Speech Therapist,Women & Children,6,23.34,2018-02-21,2018-03-28,30.0,0.8,HCPC,Fixed Term,Inactive,LX510192,2027-03-26,JT450058,2027-01-18,2027-04-14,2018-03-14
EMP0615-20260913_210742,Nigel,Robinson,lorraine07@example.net,1990-02-12,(0118)4960584,"087 Abdul Lodge
Stokesland
M9 3SH",Female,Hillcrest Medical Centres NHS Trust,Asian,India,British Citizen,Admin,Data Analyst,Clinical Support Services,8A,29.67,2016-12-28,2017-02-08,37.5,1.0,NMC,Fixed Term,On Leave,ZQ921188,2026-09-23,TL142567,2029-10-01,2027-01-29,2017-01-18
EMP0616-20260913_210742,Victoria,Pearce,qmarshall@example.com,1962-02-09,(0118) 496 0222,"Studio 86
Annette Club
Rachelstad
OL66 5RQ",Female,Oakridge Community Services NHS Trust,Black,Nigeria,Skilled Worker,AHP,Radiographer,Surgery & Cancer,6,25.23,2022-05-21,2022-07-02,37.5,1.0,None,Bank,On Leave,IJ947770,2028-11-29,AV606953,2027-10-03,2027-02-01,2022-06-11
EMP0617-20260913_210742,Jasmine,Welch,mitchellrhys@example.org,2005-10-06,0113 4960476,"Flat 1
Williams Land
East Frankport
M28 8YP",Male,Eastfield Psychological Services NHS Trust,Black,Trinidad and Tobago,British Citizen,Nursing,Healthcare Assistant,Critical Care & Anaesthesia,2,13.04,2024-02-03,2024-03-02,15.0,0.4,None,Fixed Term,Active,LF988583,2030-10-11,AI163495,2027-11-28,2027-09-02,2024-02-24
EMP0618-20260913_210742,Lewis,Knight,ushepherd@example.com,1996-04-05,+44(0)1144960853,"Studio 30i
Paige Common
North Juliantown
HA83 1PT",Male,Lakeside District Hospitals NHS Trust,Asian,China,Dependent,Nursing,Senior Staff Nurse,Corporate Services,6,23.73,2018-03-11,2018-04-22,18.75,0.5,NMC,Fixed Term,On Leave,KH297729,2029-04-16,NG199411,2028-07-19,2026-11-16,2018-04-01
EMP0619-20260913_210742,Aimee,Richards,klee@example.com,1971-02-09,+441632 960 276,"298 Bernard Meadows
Paulineland
W3 9BX",Female,Riverbank General Hospitals NHS Trust,White,Australia,British Citizen,Nursing,Senior Staff Nurse,Clinical Support Services,6,23.13,2023-04-01,2023-05-06,15.0,0.4,NMC,Bank,On Leave,SH829183,2029-08-27,WJ603475,2030-12-05,2027-04-22,2023-04-22
EMP0620-20260913_210742,Denis,Harris,begumedward@example.org,2008-01-22,(0161) 496 0166,"9 Connor Ville
Rileyview
L4 7SL",Female,Westmere Community Health NHS Trust,White,Australia,British Citizen,Medical,FY1/FY2,Women & Children,FY1,19.88,2018-10-08,2018-11-05,30.0,0.8,HCPC,Bank,Active,MI578054,2030-01-31,XF226799,2027-08-05,2027-06-23,2018-10-29
EMP0621-20260913_210742,Jean,Hayes,mathewwilliams@example.org,1973-05-21,(0118) 496 0881,"Studio 54n
Tina Rue
Holmesshire
TF6 9DL",Male,Westmere Community Health NHS Trust,Mixed,Canada,Skilled Worker,Medical,SHO,Critical Care & Anaesthesia,SHO,29.45,2018-10-26,2018-12-07,15.0,0.4,None,Permanent,Active,KU323888,2028-06-06,AU863323,2030-01-22,2027-05-27,2018-11-16
EMP0622-20260913_210742,Emma,Shaw,ysmith@example.com,1977-10-21,0289018208,"95 Henry Lodge
West Kimmouth
B6 4SP",Male,Lakeside District Hospitals NHS Trust,Black,Trinidad and Tobago,ILR,Medical,FY1/FY2,Women & Children,FY1,20.99,2023-09-10,2023-10-22,18.75,0.5,GMC,Bank,Inactive,DC114159,2029-09-04,HO999434,2028-05-11,2026-10-19,2023-10-01
EMP0623-20260913_210742,Ann,Davies,gouldkevin@example.net,1991-03-13,0114 4960469,"Studio 86
Leanne Flat
Kimmouth
NG8 3JQ",Male,Eastmoor Teaching Hospitals NHS Trust,Asian,China,Skilled Worker,AHP,Pharmacist,Emergency & Urgent Care,5,21.34,2021-10-22,2021-12-03,30.0,0.8,GMC,Bank,On Leave,XV931583,2031-03-24,DF117862,2028-11-22,2026-12-16,2021-11-12
EMP0624-20260913_210742,Stephanie,Mitchell,stewarthoward@example.com,1974-08-08,(0117)4960234,"228 Julian Parkways
North Shaunfort
SW58 0BN",Male,Oakridge Community Services NHS Trust,White,United Kingdom,Dependent,Admin,Administrator,Emergency & Urgent Care,3,14.74,2022-03-14,2022-04-18,30.0,0.8,None,Permanent,On Leave,GX041052,2028-02-17,FF797781,2030-02-09,2027-06-20,2022-04-04
EMP0625-20260913_210742,Damien,May,pateljamie@example.org,2002-03-27,+44141 496 0335,"Flat 55
Carl Circles
Stokeschester
FY4V 7BZ",Male,Southvale Hospitals NHS Trust,White,Australia,ILR,Nursing,Nursery Nurse,Women & Children,2,12.67,2021-10-10,2021-11-07,18.75,0.5,NMC,Bank,On Leave,LL425779,2028-04-07,TJ761880,2027-03-01,2026-11-15,2021-10-31
EMP0626-20260913_210742,Ryan,Fisher,peterdale@example.com,1994-09-24,+44(0)116 4960182,"Studio 20
Jones Court
Lake Dannyberg
SL2 2AP",Female,Bluewater Community & Rehabilitation NHS Trust,Asian,Japan,Dependent,Admin,Receptionist,Medicine & Acute Care,3,14.05,2017-07-02,2017-07-30,30.0,0.8,None,Fixed Term,Suspended,YR451157,2031-02-01,AG960669,2031-04-22,2027-04-28,2017-07-23
EMP0627-20260913_210742,Joanna,Ellis,matthewsdennis@example.net,1980-02-07,+44(0)28 9018296,"231 Lewis Parkway
Nicholsonland
RM30 4XD",Male,Bluewater Community & Rehabilitation NHS Trust,Asian,Thailand,Skilled Worker,Medical,GP,Women & Children,GP,55.92,2017-12-19,2018-01-30,30.0,0.8,NMC,Fixed Term,Inactive,YQ532878,2030-07-26,PT077146,2030-11-15,2027-01-19,2018-01-09
EMP0628-20260913_210742,Judith,Atkinson,hayley73@example.com,1984-12-26,0141 4960619,"121 Elliot Corners
Gordonmouth
M9 2YT",Female,Midlands Central Hospitals NHS Trust,Black,Nigeria,Dependent,Medical,Consultant,Emergency & Urgent Care,CONS,69.35,2023-04-06,2023-05-18,37.5,1.0,HCPC,Bank,Suspended,YG905319,2029-05-13,YC929377,2026-12-21,2027-03-05,2023-04-27
EMP0629-20260913_210742,Scott,Williams,aimeecarr@example.org,1968-01-20,0131 4960522,"Flat 79
Wright Island
Barnesburgh
W2 3DW",Male,Meadowbrook Community Health NHS Trust,Black,South Africa,Skilled Worker,Medical,FY1/FY2,Women & Children,FY1,19.97,2024-05-07,2024-06-18,20.0,0.53,None,Fixed Term,Active,MS176652,2031-09-05,XR696589,2027-09-04,2026-12-09,2024-05-28
EMP0630-20260913_210742,Stuart,Knight,charles47@example.net,1990-11-17,(0909) 8790727,"Flat 55
Young Cape
Benside
M9 9YJ",Female,Valleyview Mental Wellness NHS Trust,Black,Ghana,ILR,Medical,SHO,Surgery & Cancer,SHO,25.59,2022-02-24,2022-04-07,18.75,0.5,None,Permanent,Suspended,ZT599468,2028-02-15,ZJ226834,2028-06-27,2027-04-03,2022-03-17
EMP0631-20260913_210742,Valerie,John,annemartin@example.org,1994-11-19,0131 4960852,"Studio 51
Nixon Grove
Andrewsshire
BS5 3QB",Female,Northwood Mental Health NHS Trust,Black,Trinidad and Tobago,British Citizen,Admin,Receptionist,Emergency & Urgent Care,3,16.04,2017-06-01,2017-07-13,37.5,1.0,GMC,Permanent,Inactive,SP198361,2028-03-27,IC326957,2028-05-28,2027-04-22,2017-06-22
EMP0632-20260913_210742,Annette,Graham,donna83@example.net,1987-03-27,+44(0)161 496 0310,"Flat 14k
Clark Village
Robinsonbury
M2 5QQ",Male,Riverside Integrated Care NHS Trust,Mixed,Ghana,Skilled Worker,Admin,Medical Secretary,Women & Children,4,17.18,2021-12-17,2022-01-28,37.5,1.0,HCPC,Permanent,Suspended,IA787689,2028-03-11,SA280882,2031-09-12,2027-01-19,2022-01-07
EMP0633-20260913_210742,Patrick,Davies,tom67@example.com,1990-08-13,0115 496 0299,"5 Daniel Ridges
Ashleyton
LD6 0RA",Male,Westmere Community Health NHS Trust,Mixed,China,Skilled Worker,Medical,FY1/FY2,Corporate Services,FY1,21.49,2019-12-09,2020-01-13,15.0,0.4,GMC,Fixed Term,Active,KX712531,2030-09-01,NI840180,2029-08-20,2027-04-07,2019-12-30
EMP0634-20260913_210742,Ronald,Humphries,clivelee@example.com,1962-07-28,+449098790057,"Flat 45Q
Sam Dale
South Kayleighburgh
E1U 1BQ",Female,Westmere Community Health NHS Trust,Mixed,Kenya,British Citizen,Nursing,Nursery Nurse,Clinical Support Services,2,12.47,2026-04-25,2026-05-23,37.5,1.0,GMC,Bank,Inactive,YL247940,2026-12-28,KT290008,2030-03-04,2027-02-27,2026-05-16
EMP0635-20260913_210742,Scott,Green,robin90@example.org,1989-03-11,+44(0)1614960824,"Studio 2
Josh Park
Lewishaven
SG04 1FG",Male,Valleyview Mental Wellness NHS Trust,Black,Barbados,ILR,AHP,Radiographer,Women & Children,6,23.92,2026-08-22,2026-09-19,37.5,1.0,NMC,Permanent,On Leave,PZ326141,2031-09-11,OO172808,2031-04-29,2027-01-08,2026-09-12
EMP0636-20260913_210742,Jessica,Thomas,avincent@example.com,1975-04-19,+44115 496 0357,"6 Timothy Rest
South Paul
M57 5UR",Male,Westborough Acute Care NHS Trust,White,United States,Dependent,Nursing,Staff Nurse,Emergency & Urgent Care,5,20.5,2019-11-21,2019-12-19,20.0,0.53,GMC,Fixed Term,On Leave,UC925332,2028-03-28,UZ577807,2030-08-18,2026-09-19,2019-12-12
EMP0637-20260913_210742,Amanda,Spencer,reecedaly@example.org,1973-04-12,(0115) 496 0621,"4 Harrison Dam
Chloeville
LN8 4UP",Male,Westborough Acute Care NHS Trust,White,Canada,Dependent,Nursing,Healthcare Assistant,Clinical Support Services,2,12.64,2023-08-24,2023-09-28,37.5,1.0,None,Fixed Term,On Leave,BK868753,2031-05-13,RI484272,2031-08-20,2027-05-08,2023-09-14
EMP0638-20260913_210742,Grace,Taylor,woodsandra@example.org,1977-01-30,(0118) 496 0694,"Studio 2
Finch Flats
West Shirley
HA4A 5RA",Female,Northwood Mental Health NHS Trust,Asian,Japan,Dependent,Nursing,Nursery Nurse,Surgery & Cancer,2,13.66,2021-02-28,2021-04-11,15.0,0.4,GMC,Bank,Active,QY076721,2031-06-23,HI604235,2027-08-10,2027-06-21,2021-03-21
EMP0639-20260913_210742,Marilyn,Singh,ycarey@example.com,1989-09-13,+44(0)1214960106,"222 Amanda Streets
Declanville
SG5V 5RQ",Male,Riverside Integrated Care NHS Trust,Asian,Japan,ILR,Medical,Consultant,Medicine & Acute Care,CONS,51.62,2025-05-26,2025-07-07,37.5,1.0,HCPC,Fixed Term,Inactive,WP074237,2026-10-30,ZL519392,2030-08-31,2027-04-26,2025-06-16
EMP0640-20260913_210742,David,Kaur,taylorharry@example.net,1984-09-25,0808 1570676,"621 Francesca Loop
North Jade
B8 7WD",Female,Valleyview Mental Wellness NHS Trust,Black,Ghana,Dependent,Medical,GP,Medicine & Acute Care,GP,56.0,2018-03-12,2018-04-16,20.0,0.53,GMC,Bank,Inactive,QM408025,2027-03-24,FL556535,2026-09-13,2026-12-30,2018-04-02
EMP0641-20260913_210742,Harriet,Davison,gforster@example.org,1985-08-16,01214960209,"61 Ronald Grove
East Josephine
S87 3FW",Male,Northwood Mental Health NHS Trust,White,Canada,ILR,AHP,Occupational Therapist,Emergency & Urgent Care,6,24.56,2017-06-28,2017-07-26,37.5,1.0,None,Permanent,Suspended,TD029657,2029-08-29,PO519080,2031-06-24,2026-11-03,2017-07-19
EMP0642-20260913_210742,Joshua,Freeman,vblackburn@example.org,1973-08-03,+44(0)131 496 0360,"33 Lamb Motorway
Lake Lindseymouth
LL9 1AW",Female,Eastfield Psychological Services NHS Trust,Black,Ghana,Dependent,Nursing,Ward Manager,Surgery & Cancer,8A,34.89,2019-09-05,2019-10-03,37.5,1.0,HCPC,Fixed Term,On Leave,GS674954,2031-01-19,DL299644,2027-01-03,2026-12-15,2019-09-26
EMP0643-20260913_210742,Samuel,Russell,fcole@example.net,1972-06-12,+44(0)20 74960341,"45 Robert Shoals
Port Jessicaport
E3 6JJ",Female,Southgate Community & Mental Health NHS Trust,Mixed,Australia,Dependent,Admin,Data Analyst,Medicine & Acute Care,8A,35.6,2021-06-16,2021-07-28,20.0,0.53,None,Permanent,Active,CD189112,2027-06-04,IM061137,2028-11-11,2027-02-01,2021-07-07
EMP0644-20260913_210742,Thomas,Clarke,stonegeorgina@example.net,1994-12-05,+44115 4960204,"Studio 69
Hall Islands
O'Donnellfort
BD4 1FT",Female,Eastfield Psychological Services NHS Trust,Mixed,China,Skilled Worker,Admin,Data Analyst,Critical Care & Anaesthesia,8A,35.29,2019-12-22,2020-01-26,30.0,0.8,NMC,Permanent,On Leave,QC653345,2029-05-29,VD025022,2031-03-28,2027-03-18,2020-01-12
EMP0645-20260913_210742,Terence,Thornton,shaunsmith@example.org,2002-08-31,+449098790340,"548 Davies Circle
Billybury
B6 1GS",Male,Riverbank General Hospitals NHS Trust,Black,South Africa,British Citizen,Nursing,Nursery Nurse,Critical Care & Anaesthesia,2,13.91,2019-08-09,2019-09-20,15.0,0.4,GMC,Bank,Suspended,JZ372906,2029-08-31,FO113414,2028-07-27,2027-06-21,2019-08-30
EMP0646-20260913_210742,Derek,Lee,xbradley@example.org,1979-03-03,(020)74960211,"Flat 02
Gill Mews
South Benport
HX0 5WQ",Female,Meadowbrook Community Health NHS Trust,Black,Trinidad and Tobago,ILR,Nursing,Nursery Nurse,Women & Children,2,13.87,2022-08-30,2022-09-27,37.5,1.0,None,Bank,On Leave,WZ386910,2026-12-20,HA180762,2029-04-08,2026-11-13,2022-09-20
EMP0647-20260913_210742,Dorothy,Reed,rparker@example.org,1997-02-10,09098790351,"Flat 7
Rachel Drives
North Geoffrey
WS51 8UR",Male,Hillcrest Medical Centres NHS Trust,Black,Ghana,ILR,Admin,Administrator,Clinical Support Services,3,15.81,2021-04-01,2021-05-13,15.0,0.4,GMC,Fixed Term,Inactive,WD236048,2028-04-08,BA519110,2029-04-01,2027-02-21,2021-04-22
EMP0648-20260913_210742,Clifford,Mann,peter36@example.com,1986-04-09,0117 4960154,"Flat 0
Morris Prairie
New Lawrence
L57 6SU",Male,Lakeside District Hospitals NHS Trust,Black,Ghana,British Citizen,AHP,Occupational Therapist,Clinical Support Services,6,23.77,2020-05-14,2020-06-18,20.0,0.53,HCPC,Permanent,Inactive,UR576168,2028-03-22,EF060288,2030-04-07,2027-03-06,2020-06-04
EMP0649-20260913_210742,Philip,Woods,hannahdavis@example.org,1993-04-23,(0121) 4960643,"61 Nicola Hills
Scottland
WF26 0LE",Male,Eastfield Psychological Services NHS Trust,Black,Trinidad and Tobago,British Citizen,Nursing,Ward Manager,Critical Care & Anaesthesia,8A,29.68,2017-03-03,2017-04-14,20.0,0.53,NMC,Fixed Term,Suspended,RA332657,2028-05-31,HI336902,2029-02-27,2027-03-30,2017-03-24
EMP0650-20260913_210742,Megan,Carter,ellisjason@example.net,1971-12-15,+44(0)1184960025,"Flat 74n
Morgan Parkway
New Amelia
L63 4FE",Male,Riverbank General Hospitals NHS Trust,Mixed,Nigeria,Skilled Worker,AHP,Occupational Therapist,Women & Children,6,25.07,2022-07-12,2022-08-23,18.75,0.5,GMC,Bank,Active,FN973326,2031-06-04,JG632970,2029-09-30,2027-02-20,2022-08-02
